Segment Start,Segment End,Time,x,y
06:41:20,06:41:31,8.46,180,100
06:41:20,06:41:31,8.6,180,60
06:41:20,06:41:31,8.66,180,20
06:41:20,06:41:31,8.8,220,20
06:41:20,06:41:31,8.86,260,20
06:41:20,06:41:31,8.93,300,20
06:41:20,06:41:31,9.0,340,20
06:41:20,06:41:31,9.06,380,20
06:41:20,06:41:31,9.13,420,20
06:41:20,06:41:31,9.19,460,20
06:41:20,06:41:31,9.26,500,20
06:41:20,06:41:31,9.53,500,60
06:41:20,06:41:31,9.59,500,100
06:41:20,06:41:31,9.66,540,100
06:41:20,06:41:31,9.72,580,100
06:41:20,06:41:31,9.79,620,100
06:41:20,06:41:31,9.86,660,100
06:41:20,06:41:31,10.19,660,60
06:41:20,06:41:31,10.25,660,20
06:41:20,06:41:31,10.32,700,20
06:41:20,06:41:31,10.38,740,20
06:41:20,06:41:31,10.58,740,60
06:41:20,06:41:31,10.65,740,100
06:41:20,06:41:31,10.71,740,140
06:41:20,06:41:31,10.78,740,180
06:41:20,06:41:31,10.85,740,220
06:41:31,06:41:46,0.07,740,260
06:41:31,06:41:46,0.13,740,300
06:41:31,06:41:46,0.2,740,340
06:41:31,06:41:46,0.93,740,300
06:41:31,06:41:46,0.99,740,260
06:41:31,06:41:46,1.06,740,220
06:41:31,06:41:46,1.32,740,260
06:41:31,06:41:46,1.39,740,300
06:41:31,06:41:46,1.45,740,340
06:41:31,06:41:46,1.52,740,380
06:41:31,06:41:46,1.59,740,420
06:41:31,06:41:46,1.85,740,380
06:41:31,06:41:46,1.92,740,340
06:41:31,06:41:46,1.98,740,300
06:41:31,06:41:46,2.05,740,260
06:41:31,06:41:46,2.12,740,220
06:41:31,06:41:46,2.18,740,180
06:41:31,06:41:46,2.25,740,140
06:41:31,06:41:46,2.31,740,100
06:41:31,06:41:46,2.38,740,60
06:41:31,06:41:46,2.45,740,20
06:41:31,06:41:46,2.58,700,20
06:41:31,06:41:46,2.65,660,20
06:41:31,06:41:46,2.71,620,20
06:41:31,06:41:46,2.98,580,20
06:41:31,06:41:46,3.31,620,20
06:41:31,06:41:46,3.38,660,20
06:41:31,06:41:46,3.44,700,20
06:41:31,06:41:46,3.84,660,20
06:41:31,06:41:46,3.9,620,20
06:41:31,06:41:46,4.37,660,20
06:41:31,06:41:46,4.43,700,20
06:41:31,06:41:46,4.97,660,20
06:41:31,06:41:46,5.29,660,60
06:41:31,06:41:46,5.36,660,100
06:41:31,06:41:46,5.49,620,100
06:41:31,06:41:46,5.56,580,100
06:41:31,06:41:46,5.63,540,100
06:41:31,06:41:46,5.69,500,100
06:41:31,06:41:46,5.76,460,100
06:41:31,06:41:46,5.82,420,100
06:41:31,06:41:46,6.15,460,100
06:41:31,06:41:46,6.22,500,100
06:41:31,06:41:46,6.55,500,60
06:41:31,06:41:46,6.62,500,20
06:41:31,06:41:46,6.68,460,20
06:41:31,06:41:46,6.75,420,20
06:41:31,06:41:46,6.82,380,20
06:41:31,06:41:46,6.88,340,20
06:41:31,06:41:46,6.95,300,20
06:41:31,06:41:46,7.02,260,20
06:41:31,06:41:46,7.08,220,20
06:41:31,06:41:46,7.15,180,20
06:41:31,06:41:46,7.22,140,20
06:41:31,06:41:46,7.81,180,20
06:41:31,06:41:46,7.88,220,20
06:41:31,06:41:46,8.54,180,20
06:41:31,06:41:46,8.74,180,60
06:41:31,06:41:46,8.81,180,100
06:41:31,06:41:46,9.66,220,100
06:41:31,06:41:46,9.73,260,100
06:41:31,06:41:46,9.8,300,100
06:41:31,06:41:46,9.86,340,100
06:41:31,06:41:46,10.07,340,140
06:41:31,06:41:46,10.13,340,180
06:41:31,06:41:46,10.27,300,180
06:41:31,06:41:46,10.33,260,180
06:41:31,06:41:46,10.46,260,220
06:41:31,06:41:46,10.53,260,260
06:41:31,06:41:46,10.59,260,300
06:41:31,06:41:46,11.39,260,340
06:41:31,06:41:46,11.65,300,340
06:41:31,06:41:46,11.72,340,340
06:41:31,06:41:46,11.78,380,340
06:41:31,06:41:46,12.25,340,340
06:41:31,06:41:46,12.31,300,340
06:41:31,06:41:46,12.84,340,340
06:41:31,06:41:46,13.17,340,300
06:41:31,06:41:46,13.24,340,260
06:41:31,06:41:46,13.37,380,260
06:41:31,06:41:46,13.44,420,260
06:41:31,06:41:46,13.64,420,220
06:41:31,06:41:46,13.7,420,180
06:41:31,06:41:46,13.84,460,180
06:41:31,06:41:46,13.9,500,180
06:41:31,06:41:46,13.97,540,180
06:41:31,06:41:46,14.04,580,180
06:41:31,06:41:46,14.36,580,220
06:41:31,06:41:46,14.43,580,260
06:41:31,06:41:46,14.5,540,260
06:41:31,06:41:46,14.56,500,260
06:41:31,06:41:46,14.7,500,300
06:41:31,06:41:46,14.76,500,340
06:41:31,06:41:46,14.83,500,380
06:41:31,06:41:46,15.29,500,420
06:41:31,06:41:46,15.36,500,460
06:41:31,06:41:46,15.43,500,500
06:41:31,06:41:46,15.49,500,540
06:41:31,06:41:46,15.56,500,580
06:41:31,06:41:46,15.76,460,580
06:41:31,06:41:46,15.82,420,580
