=== Segment 1 Start: 13:58:09 | End: 13:58:37 ===
Time (s),x,y
3.25,20,60
3.32,20,100
3.65,60,100
3.72,100,100
11.85,100,60
11.92,100,20
13.04,140,20
13.11,180,20
13.17,220,20
13.24,260,20
13.64,260,60
13.7,260,100
14.04,300,100
14.1,340,100
14.5,340,60
14.56,340,20
15.16,380,20
15.23,420,20
15.29,460,20
15.36,500,20
15.42,540,20
15.49,580,20
15.82,580,60
15.89,580,100
15.95,580,140
16.02,580,180
16.42,540,180
16.48,500,180
18.0,500,140
18.6,460,100
19.13,420,100
19.72,420,140
19.79,420,180
20.39,380,180
20.65,340,180
21.38,340,220
21.44,340,260
21.84,380,260
21.91,420,260
22.3,420,300
22.37,420,340
22.7,460,340
22.76,500,340
23.09,500,380
23.16,500,420
23.23,500,460
23.29,500,500
23.62,540,500
23.69,580,500
23.75,620,500
23.82,660,500
24.15,660,540
24.22,660,580
24.55,700,580
24.61,740,580
24.88,740,540
24.94,740,500
25.01,740,460
25.08,740,420
25.14,740,380
25.21,740,340
25.27,740,300
25.34,740,260
25.41,740,220
25.47,740,180
25.54,740,140
25.6,740,100
25.67,740,60
25.74,740,20
25.94,700,20
26.0,660,20
26.73,660,60
26.79,660,100
26.99,660,140
27.06,660,180
27.13,660,220
27.19,660,260
27.26,660,300
27.32,660,340

=== Segment 2 Start: 13:58:37 | End: 13:58:53 ===
Time (s),x,y
0.93,620,340
0.99,580,340
3.77,620,340
3.83,660,340
4.16,660,300
4.23,660,260
4.3,660,220
4.36,660,180
4.43,660,140
4.5,660,100
4.56,660,60
4.63,660,20
4.83,700,20
4.89,740,20
5.22,740,60
5.29,740,100
5.36,740,140
5.42,740,180
5.49,740,220
5.55,740,260
5.62,740,300
5.69,740,340
5.75,740,380
5.82,740,420
5.88,740,460
5.95,740,500
6.02,740,540
6.08,740,580
6.81,700,580
7.01,660,580
7.07,620,580
7.14,580,580
7.21,540,580
7.27,500,580
7.34,460,580
7.41,420,580
7.87,420,540
7.93,420,500
8.0,420,460
8.07,420,420
8.4,380,420
8.46,340,420
9.26,340,380
9.33,340,340
9.66,300,340
9.72,260,340
9.99,260,300
10.05,260,260
10.38,220,260
10.45,180,260
10.51,140,260
10.58,100,260
10.65,60,260
10.71,20,260
10.98,20,300
11.04,20,340
11.11,20,380
11.17,20,420
11.37,60,420
11.44,100,420
11.77,100,460
11.83,100,500
12.03,60,500
12.1,20,500
12.37,20,540
12.43,20,580
12.69,60,580
12.76,100,580
12.83,140,580
12.89,180,580
13.22,180,540
13.29,180,500
13.36,180,460
13.42,180,420
13.49,180,380
13.55,180,340
14.15,180,380
14.21,180,420
14.28,180,460
14.35,180,500
14.41,180,540
14.74,180,500
14.81,180,460
14.88,180,420
14.94,180,380
15.74,180,420
16.2,220,420

=== Segment 3 Start: 13:58:53 | End: 13:59:16 ===
Time (s),x,y
0.07,260,420
2.71,220,420
2.78,180,420
3.24,180,460
3.3,180,500
3.37,180,540
3.44,180,580
3.83,140,580
3.9,100,580
3.96,60,580
4.03,20,580
4.29,20,540
4.36,20,500
4.62,60,500
4.69,100,500
5.02,100,460
5.09,100,420
5.42,60,420
5.48,20,420
5.75,20,380
5.82,20,340
5.88,20,300
5.95,20,260
6.02,20,220
6.08,20,180
6.48,20,220
6.54,20,260
6.61,20,300
6.68,20,340
7.01,20,300
7.07,20,260
7.14,20,220
7.2,20,180
7.67,20,220
7.73,20,260
8.26,60,260
8.33,100,260
8.39,140,260
8.46,180,260
8.52,220,260
8.59,260,260
8.92,260,300
8.99,260,340
9.19,300,340
9.25,340,340
9.72,340,380
9.78,340,420
10.05,380,420
10.11,420,420
10.45,420,460
10.51,420,500
10.58,420,540
10.64,420,580
11.3,460,580
11.37,500,580
11.44,540,580
11.5,580,580
11.57,620,580
11.63,660,580
11.7,700,580
11.76,740,580
12.03,740,540
12.09,740,500
12.16,740,460
12.23,740,420
13.15,740,460
13.22,740,500
13.29,740,540
13.35,740,580
13.75,700,580
13.82,660,580
13.89,620,580
15.01,660,580
15.07,700,580
15.14,740,580
15.54,700,580
15.6,660,580
15.67,620,580
16.13,660,580
16.2,700,580
16.66,660,580
17.12,660,540
17.19,660,500
17.65,620,500
17.72,580,500
17.78,540,500
17.85,500,500
18.12,500,460
18.18,500,420
18.25,500,380
18.31,500,340
18.58,460,340
18.65,420,340
18.91,420,300
18.98,420,260
19.31,380,260
19.38,340,260
19.64,340,220
19.71,340,180
20.03,380,180
20.1,420,180
21.09,420,140
21.16,420,100
21.49,460,100
21.56,500,100
21.89,500,140
21.95,500,180
22.15,540,180
22.22,580,180
22.48,580,140
22.55,580,100
22.62,580,60
22.68,580,20
22.95,540,20
23.01,500,20
23.08,460,20

=== Segment 4 Start: 13:59:16 | End: 13:59:24 ===
Time (s),x,y
0.07,420,20
0.13,380,20
1.98,420,20
2.05,460,20
2.11,500,20
2.18,540,20
2.24,580,20
2.71,580,60
2.77,580,100
2.84,580,140
2.91,580,180
3.17,540,180
3.24,500,180
3.64,500,140
3.7,500,100
3.97,460,100
4.03,420,100
4.3,420,140
4.36,420,180
4.62,380,180
4.69,340,180
4.95,340,220
5.02,340,260
5.35,380,260
5.42,420,260
5.68,420,300
5.75,420,340
6.01,460,340
6.08,500,340
6.34,500,380
6.41,500,420
6.47,500,460
6.54,500,500
6.74,540,500
6.81,580,500
6.87,620,500
6.94,660,500
7.2,660,540
7.27,660,580
7.6,700,580

=== Segment 5 Start: 13:59:24 | End: 13:59:28 ===
Time (s),x,y
0.07,740,580
0.73,700,580
0.8,660,580
0.86,620,580
0.92,580,580
0.99,540,580
1.06,500,580
1.12,460,580
1.19,420,580
1.65,420,540
1.72,420,500
1.78,420,460
1.85,420,420
2.05,380,420
2.11,340,420
2.38,340,380
2.44,340,340
2.77,300,340
2.84,260,340
3.1,260,300
3.17,260,260
3.5,220,260
3.57,180,260
3.63,140,260
3.7,100,260
3.77,60,260
3.83,20,260
4.16,20,220
4.23,20,180
4.56,60,180
4.62,100,180
4.69,140,180

=== Segment 6 Start: 13:59:28 | End: 14:00:05 ===
Time (s),x,y
0.07,180,180
0.13,220,180
0.2,260,180
1.12,220,180
1.19,180,180
1.26,140,180
1.32,100,180
1.39,60,180
1.46,20,180
3.44,20,220
3.51,20,260
3.57,20,300
3.64,20,340
4.23,20,300
4.83,20,260
