=== Segment 1 Start: 20:06:39 | End: 20:07:01 ===
Time (s),x,y
2.05,313,82
2.12,346,82
2.31,346,115
2.38,346,148
2.45,346,181
2.51,346,214
2.65,313,214
2.71,280,214
2.78,280,181
2.85,280,148
2.98,247,148
3.04,214,181
3.24,214,214
3.31,214,247
3.37,247,280
3.44,280,280
3.51,313,280
3.57,346,280
3.77,346,313
3.84,346,346
3.91,346,379
3.97,346,412
4.1,313,412
4.43,280,412
4.5,247,412
4.57,214,412
4.76,214,379
4.83,214,346
4.96,181,346
5.02,148,346
5.16,148,313
5.22,148,280
5.35,115,280
5.42,82,280
5.49,49,280
5.55,16,280
5.75,16,247
5.82,16,214
5.88,16,181
5.95,16,148
6.02,16,115
6.08,16,82
6.21,49,82
6.28,82,82
6.35,82,115
6.41,82,148
6.61,115,148
6.68,148,148
6.88,148,181

=== Segment 7 Start: 20:07:30 | End: 20:07:37 ===
Time (s),x,y
0.07,16,49
0.13,16,82
0.59,49,82
0.66,82,82
0.79,82,49
0.86,82,16
0.99,115,16
1.05,148,49
1.12,181,82
1.45,214,82
1.52,247,82
1.59,280,82
1.85,280,115
1.92,280,148
1.98,280,181
2.05,280,214
2.25,247,214
2.31,214,214
2.44,214,247
2.51,214,280
2.64,181,280
2.71,148,280
2.78,115,280
2.84,82,280
3.04,82,313
3.1,82,346
3.17,82,379
3.24,82,412
3.37,49,412
3.43,16,412
3.7,16,445
3.76,16,478
3.9,49,478
3.96,82,478
4.03,115,478
4.1,148,478
4.16,181,478
4.23,214,478
4.29,214,511
4.36,214,544
4.49,247,544
4.56,280,544
4.63,313,544
4.69,346,511
4.76,346,478
5.03,379,478
5.09,412,478
5.35,412,445
5.42,445,412
5.49,478,412
6.15,478,445
6.21,478,478
6.48,511,478

=== Segment 8 Start: 20:07:37 | End: 20:07:49 ===
Time (s),x,y
0.92,14,43
0.99,14,72
1.06,14,101
1.12,14,130
1.19,14,159
1.25,14,188
1.32,14,217
1.39,14,246
1.45,14,275
1.52,14,304
1.65,43,304
1.72,72,304
1.78,72,333
1.85,72,362
1.92,72,391
1.98,72,420
2.11,101,420
2.18,130,420
2.38,130,391
2.44,130,362
2.58,159,362
2.64,188,362
3.37,188,391
3.44,188,420
3.64,217,420
3.7,246,420
3.77,275,420
3.84,304,420
4.03,304,391
4.1,304,362
4.23,275,362
4.3,246,362
4.5,246,333
4.56,246,304
4.63,246,275
4.69,246,246
4.89,275,246
4.96,304,246
5.1,304,217
5.16,304,188
5.22,304,159
5.29,304,130
5.35,304,101
5.42,304,72
5.55,333,72
5.62,362,72
5.75,362,101
5.82,362,130
5.88,362,159
5.95,362,188
6.01,362,217
6.08,362,246
6.15,362,275
6.21,362,304
6.28,362,333
6.34,362,362
6.41,391,362
6.48,420,362
6.61,420,333
6.67,420,304
6.74,420,275
6.81,420,246
7.01,449,246
7.07,478,246
7.14,507,246
7.2,536,246
7.27,565,246
7.34,594,217
7.47,594,188
7.54,594,159
7.6,594,130
7.67,594,101
7.73,594,72
7.87,623,72
7.93,652,72
8.13,652,43
8.2,652,14
8.33,681,14
8.4,710,14
8.46,739,14
8.53,768,14
8.73,768,43
8.79,768,72
8.92,739,72
8.99,710,72
9.19,710,101
9.25,739,130
9.32,768,159
9.58,768,188
10.11,739,188
10.18,710,188
10.31,710,217
10.38,739,246
10.44,768,275
10.78,768,304
11.04,739,304
11.11,710,304
11.17,681,304
11.24,652,304
11.3,623,304
11.37,594,304
11.5,594,333
11.57,594,362
11.64,623,362
11.7,652,362
11.77,681,362
11.83,710,362
11.9,739,362
11.97,768,362
12.1,768,391
12.16,768,420
12.36,739,420
12.43,710,420
12.5,681,420
12.56,652,420
12.63,623,420

=== Segment 9 Start: 20:07:49 | End: 20:07:59 ===
Time (s),x,y
0.66,46,15
0.73,77,15
0.79,108,15
0.86,139,15
0.99,139,46
1.06,139,77
1.19,170,77
1.26,201,77
1.32,232,77
1.39,263,77
1.45,294,77
1.52,325,77
1.65,325,108
1.72,356,139
1.78,387,139
1.98,387,108
2.05,387,77
2.18,418,77
2.25,449,77
2.45,449,46
2.51,449,15
2.65,480,15
2.71,511,15
2.78,542,15
2.84,573,15
2.91,604,15
3.57,635,15
3.7,635,46
3.77,635,77
3.91,666,77
3.97,697,77
4.11,697,108
4.17,697,139
4.24,697,170
4.3,697,201
4.37,697,232
4.44,666,263
4.51,635,263
4.57,604,263
4.64,573,263
4.9,573,294
4.97,573,325
5.17,542,325
5.23,511,325
5.43,511,356
5.5,511,387
5.69,480,387
5.76,449,387
5.89,449,418
5.96,449,449
6.16,480,449
6.22,511,449
6.35,511,480
6.42,511,511
6.55,480,511
6.62,449,511
6.75,449,542
6.82,449,573
7.02,418,573
7.08,387,573
7.15,356,573
7.21,325,573
7.28,294,573
7.34,263,573
7.41,232,573
7.48,201,573
7.61,201,542
7.68,170,511
8.47,139,511
8.74,108,511
8.8,77,511
8.87,46,511
8.93,15,511
9.2,15,542
9.26,15,573
9.33,46,573
9.4,77,573
9.46,108,573

=== Segment 10 Start: 20:07:59 | End: 20:08:23 ===
Time (s),x,y
0.79,13,40
0.86,13,67
1.06,40,67
1.12,67,67
1.19,94,67
1.26,121,67
1.46,121,94
1.52,121,121
2.31,94,121
2.38,67,148
2.45,67,175
2.51,67,202
2.58,67,229
2.78,40,229
2.84,13,229
3.04,13,256
3.11,13,283
3.17,13,310
3.24,13,337
3.44,40,337
3.5,67,337
3.57,94,337
3.63,121,337
3.97,121,364
4.03,121,391
4.1,121,418
4.16,121,445
6.88,148,445
6.94,175,445
8.14,175,418
8.2,175,391
8.33,202,391
8.4,229,391
8.53,229,418
8.6,229,445
8.73,256,445
8.8,283,445
9.0,283,418
9.06,283,391
9.13,283,364
9.19,283,337
9.52,256,337
9.59,229,337
9.66,229,310
9.72,229,283
9.85,202,283
9.92,175,283
9.99,148,283
10.32,121,256
10.51,121,229
10.58,121,202
10.65,121,175
10.85,148,175
10.91,175,175
10.98,202,175
11.05,229,175
11.24,229,202
11.31,229,229
11.38,256,229
11.44,283,229
11.64,283,256
11.7,283,283
11.84,310,283
11.9,337,283
11.97,364,283
12.03,391,283
12.1,418,283
12.17,445,283
12.23,472,283
12.3,499,256
12.37,499,229
12.43,499,202
12.9,499,175
13.09,526,175
13.16,553,175
13.22,580,175
13.29,607,175
13.49,607,202
13.55,580,229
13.62,553,229
13.82,553,256
13.88,553,283
13.95,553,310
14.02,553,337
14.21,526,337
14.28,499,337
14.35,499,364
14.41,499,391
14.55,526,391
14.61,553,391
14.68,580,391
14.75,607,391
14.88,607,418
14.94,607,445
15.21,634,445
15.27,661,445
15.54,661,418
15.6,661,391
15.73,688,391
15.8,715,391
16.39,715,364
16.46,715,337
16.53,742,337
16.6,769,337
16.73,769,310
16.79,769,283
16.86,769,256
16.93,769,229
17.06,742,229
17.12,715,229
17.25,715,202
17.32,715,175
17.45,688,175
17.52,661,175
17.65,661,148
17.72,661,121
17.85,688,121
17.91,715,121
17.98,742,121
18.05,769,121
18.51,769,94
18.58,769,67
18.78,742,67
18.84,715,67
18.91,715,40
18.98,715,13
19.11,688,13
19.38,661,13
19.44,634,13
19.51,607,13
19.57,580,13
19.64,553,13
19.77,553,40
19.84,553,67
19.97,526,67
20.03,499,67
20.23,499,40
20.3,499,13
20.43,472,13
20.7,445,13
20.76,418,13
20.83,391,13
20.89,364,13
20.96,337,40
21.03,337,67
21.09,337,94
21.16,337,121
21.22,364,121
21.29,391,121
21.36,418,121
21.42,445,121
21.56,445,148
21.62,445,175
21.69,445,202
21.75,445,229
21.95,418,229
22.02,391,229
22.08,364,229
22.15,337,229
22.28,337,202
22.35,337,175
22.41,310,175
22.55,283,175
22.68,283,148
22.74,283,121
22.81,283,94
22.88,256,67
22.94,229,67
23.14,229,40
23.21,229,13
23.34,202,13
23.41,175,40
23.55,175,67
23.61,175,94
23.67,175,121
23.81,202,121
23.87,229,121

=== Segment 11 Start: 20:08:23 | End: 20:08:27 ===
Time (s),x,y
0.07,49,16
0.13,82,16
0.59,82,49
0.66,82,82
1.06,82,115
1.12,82,148
1.32,115,148
1.39,148,148
1.45,181,148
1.52,214,148
1.59,214,115
1.65,214,82
1.72,214,49
1.79,214,16
1.92,247,16
1.98,280,16
2.05,313,16
2.12,346,16
2.18,379,16
2.25,412,16
2.44,412,49
2.51,412,82
2.58,412,115
2.64,412,148
2.71,412,181
2.77,412,214
2.97,379,214
3.17,346,181
3.24,313,148
3.3,280,115
3.63,280,148
3.7,280,181
3.77,280,214
3.96,247,214

=== Segment 12 Start: 20:08:27 | End: 20:08:35 ===
Time (s),x,y
0.66,45,15
0.73,75,15
0.86,75,45
0.93,75,75
1.19,105,75
1.26,135,75
1.32,165,75
1.39,195,75
1.46,225,75
1.52,255,75
1.59,285,75
1.65,315,75
1.79,315,105
1.85,315,135
1.92,315,165
1.99,315,195
2.05,315,225
2.12,345,255
2.18,375,255
2.45,375,285
2.51,375,315
2.58,375,345
2.64,375,375
2.71,375,405
2.78,375,435
3.57,345,435
3.64,315,435
3.83,315,465
3.9,315,495
3.97,315,525
4.03,315,555
4.1,345,555
4.18,375,555
4.24,405,555
4.3,435,525
4.37,435,495
4.63,465,495
4.7,495,495
4.89,495,465
4.96,495,435
5.03,465,435
5.1,435,435
5.23,435,405
5.29,435,375
5.42,465,375
5.49,495,375
5.62,495,345
5.69,495,315
5.75,495,285
5.82,495,255
5.88,495,225
5.95,495,195
6.08,525,195
6.15,555,195
6.22,585,195
6.28,615,195
6.35,645,195
6.74,675,165
7.07,645,135
7.47,615,135
7.54,585,135
7.6,555,135
7.67,525,135
7.74,495,135
7.8,465,135
7.87,435,135
8.0,435,105
8.07,435,75
8.13,435,45
8.2,435,15
8.33,465,15

