=== Segment 1 Start: 16:24:17 | End: 16:24:35 ===
Time (s),x,y
17.58,686,126
17.65,658,126
17.71,630,126
17.98,630,98
18.04,630,70
18.11,630,42
18.17,630,14
18.37,658,14
18.44,686,14
18.9,714,14
18.97,742,14
19.23,742,42
19.3,742,70
19.5,714,70
19.57,686,70

=== Segment 5 Start: 16:25:26 | End: 16:25:35 ===
Time (s),x,y
0.59,49,16
0.65,82,16
0.72,115,16
0.79,148,16
1.05,148,49
1.12,148,82
1.25,181,82
1.32,214,82
1.51,214,49
1.58,214,16
1.78,247,16
1.84,280,16
2.11,280,49
2.17,280,82
2.37,313,82
2.43,346,82
2.63,346,49
2.7,346,16
2.96,379,16
3.03,412,16
3.29,412,49
3.36,412,82
3.42,412,115
3.49,412,148
3.62,379,148
3.69,346,148
3.75,313,148
3.82,280,148
3.89,247,148
3.95,214,148
4.15,214,181
4.22,214,214
4.41,181,214
4.48,148,214
4.68,148,181
4.74,148,148
5.01,115,148
5.08,82,148
5.27,82,181
5.34,82,214
5.41,82,247
5.47,82,280
5.54,82,313
5.6,82,346
5.8,49,346
5.87,16,346
6.07,16,379
6.13,16,412
6.2,16,445
6.26,16,478
6.46,49,478
6.53,82,478
6.73,82,445
6.79,82,412
6.99,115,412
7.06,148,412
7.25,148,445
7.32,148,478
7.45,181,478
7.52,214,478
7.78,214,445
7.85,214,412
7.91,214,379
7.98,214,346
8.05,214,313
8.11,247,280
8.18,280,247
8.45,280,214
8.77,313,214

=== Segment 6 Start: 16:25:35 | End: 16:25:47 ===
Time (s),x,y
0.07,49,16
0.13,82,16
0.2,115,16
0.27,148,16
0.73,181,16
0.79,214,16
1.19,214,49
1.26,214,82
1.52,181,82
1.59,148,82
1.72,148,115
2.25,148,148
2.31,148,181
2.38,148,214
2.44,148,247
2.51,148,280
2.77,115,280
2.84,82,280
3.04,82,313
3.1,82,346
3.37,115,346
3.44,148,346
3.5,181,346
3.57,214,346
3.63,247,346
3.7,280,346
3.77,313,346
3.83,346,346
4.03,346,379
4.1,346,412
4.16,346,445
4.23,379,478
4.43,412,478
4.69,412,445
4.76,412,412
4.95,445,412
5.02,478,412
5.22,478,445
5.29,478,478
5.48,511,478
5.55,544,478
5.75,544,445
5.81,544,412
6.08,577,412
6.14,610,412
6.34,610,445
6.41,610,478
6.6,643,478
6.67,676,478
6.87,676,445
6.93,676,412
7.0,676,379
7.07,676,346
7.2,643,346
7.26,610,346
7.53,610,313
7.6,610,280
7.66,610,247
7.73,610,214
7.86,577,214
7.92,544,214
8.19,544,247
8.25,544,280
8.39,511,280
8.45,478,280
8.65,478,247
8.72,478,214
8.78,478,181
8.85,478,148
8.92,478,115
8.98,478,82
9.05,478,49
9.11,478,16
9.31,511,16
9.38,544,16
9.44,577,16
9.51,610,16
9.77,610,49
9.84,577,82
9.91,544,115
10.17,544,148
10.37,577,148
10.44,610,148
10.5,643,148
10.57,676,148
10.83,676,115
10.9,676,82
11.03,709,82
11.1,742,82
11.36,742,115
11.43,742,148
11.49,742,181
11.56,742,214
11.69,709,214
11.76,676,214
11.96,676,247
12.03,676,280
12.29,709,280
12.35,742,280
12.55,742,313
12.62,742,346
12.68,742,379

=== Segment 7 Start: 16:25:47 | End: 16:25:57 ===
Time (s),x,y
0.07,15,45
0.13,15,75
0.46,15,105
0.53,15,135
0.79,45,135
0.86,75,135
1.06,75,105
1.12,75,75
1.32,105,75
1.39,135,75
1.65,135,45
1.72,135,15
1.92,165,15
1.98,195,15
2.05,225,15
2.11,255,15
2.38,255,45
2.44,285,75
2.58,315,75
2.64,345,75
2.71,375,75
2.97,375,45
3.04,375,15
3.24,405,15
3.3,435,15
3.57,435,45
3.64,435,75
3.7,435,105
3.77,435,135
3.83,435,165
3.9,465,195
4.03,495,195
4.1,525,195
4.16,555,195
4.69,555,225
4.76,555,255
4.83,555,285
4.89,555,315
5.15,525,315
5.22,495,315
5.29,465,315
5.35,435,345
5.42,405,375
5.68,375,375
5.75,345,375
5.82,315,375
5.88,285,375
5.95,255,375
6.01,225,375
6.08,195,375
6.15,165,375
6.21,135,375
6.41,135,345
6.48,135,315
6.54,135,285
6.61,135,255
6.68,135,225
6.74,135,195
6.94,105,195
7.01,75,195
7.07,45,195
7.14,15,195
7.4,15,225
7.47,15,255
7.53,15,285
7.6,15,315
7.8,45,315
7.87,75,315
8.06,75,345
8.13,75,375
8.33,45,375
8.39,15,375
8.53,15,405
8.59,15,435
8.66,15,465
8.72,15,495
8.92,45,495
8.99,75,495
9.19,75,525
9.25,75,555

