Segment Start,Segment End,Time,x,y
06:35:38,06:35:58,14.48,500,500
06:35:38,06:35:58,14.68,460,500
06:35:38,06:35:58,14.75,420,500
06:35:38,06:35:58,14.82,380,500
06:35:38,06:35:58,14.88,340,500
06:35:38,06:35:58,15.02,340,460
06:35:38,06:35:58,15.08,340,420
06:35:38,06:35:58,15.15,340,380
06:35:38,06:35:58,15.22,340,340
06:35:38,06:35:58,15.28,340,300
06:35:38,06:35:58,15.35,340,260
06:35:38,06:35:58,15.55,340,300
06:35:38,06:35:58,15.61,340,340
06:35:38,06:35:58,15.68,340,380
06:35:38,06:35:58,15.75,340,420
06:35:38,06:35:58,15.81,340,460
06:35:38,06:35:58,15.88,340,500
06:35:38,06:35:58,16.14,380,500
06:35:38,06:35:58,16.21,420,500
06:35:38,06:35:58,16.27,460,500
06:35:38,06:35:58,16.34,500,500
06:35:38,06:35:58,16.6,500,540
06:35:38,06:35:58,16.67,500,580
06:35:38,06:35:58,16.8,460,580
06:35:38,06:35:58,16.87,420,580
06:35:38,06:35:58,16.93,380,580
06:35:38,06:35:58,17.0,340,580
06:35:38,06:35:58,17.07,300,580
06:35:38,06:35:58,17.13,260,580
06:35:38,06:35:58,17.2,220,580
06:35:38,06:35:58,17.27,180,580
06:35:38,06:35:58,17.33,140,580
06:35:38,06:35:58,17.4,100,580
06:35:38,06:35:58,17.66,100,540
06:35:38,06:35:58,17.73,100,500
06:35:38,06:35:58,17.99,60,500
06:35:38,06:35:58,18.06,20,500
06:35:38,06:35:58,18.19,20,460
06:35:38,06:35:58,18.26,20,420
06:35:38,06:35:58,18.59,60,420
06:35:38,06:35:58,18.65,100,420
06:35:38,06:35:58,18.85,100,380
06:35:38,06:35:58,18.92,100,340
06:35:38,06:35:58,19.12,140,340
06:35:38,06:35:58,19.18,180,340
06:35:38,06:35:58,19.38,180,300
06:35:38,06:35:58,19.45,180,260
06:35:38,06:35:58,19.51,140,260
06:35:38,06:35:58,19.58,100,260
06:35:38,06:35:58,19.65,60,260
06:35:38,06:35:58,19.71,20,260
06:35:38,06:35:58,19.91,20,220
06:35:38,06:35:58,19.98,20,180
06:35:38,06:35:58,20.05,60,180
06:35:38,06:35:58,20.11,100,180
06:35:58,06:35:59,0.07,140,180
06:35:58,06:35:59,0.13,180,180
06:35:58,06:35:59,0.47,140,180
06:35:58,06:35:59,0.53,100,180
06:35:58,06:35:59,0.6,60,180
06:35:59,06:36:01,0.07,20,180
06:35:59,06:36:01,0.53,20,220
06:35:59,06:36:01,0.6,20,260
06:35:59,06:36:01,0.66,20,300
06:35:59,06:36:01,1.13,20,260
06:35:59,06:36:01,1.59,60,260
06:35:59,06:36:01,1.65,100,260
06:35:59,06:36:01,1.72,140,260
06:35:59,06:36:01,1.79,180,260
06:35:59,06:36:01,1.98,180,300
06:36:01,06:36:05,0.07,180,340
06:36:01,06:36:05,0.53,180,380
06:36:01,06:36:05,0.59,180,420
06:36:01,06:36:05,1.06,180,380
06:36:01,06:36:05,1.12,180,340
06:36:01,06:36:05,1.39,140,340
06:36:01,06:36:05,1.45,100,340
06:36:01,06:36:05,1.85,100,380
06:36:01,06:36:05,1.92,100,420
06:36:01,06:36:05,2.05,60,420
06:36:01,06:36:05,2.12,20,420
06:36:01,06:36:05,2.25,20,460
06:36:01,06:36:05,2.32,20,500
06:36:01,06:36:05,2.38,20,540
06:36:01,06:36:05,2.45,20,580
06:36:01,06:36:05,2.85,20,540
06:36:01,06:36:05,3.64,20,500
06:36:01,06:36:05,4.03,60,500
06:36:01,06:36:05,4.1,100,500
06:36:01,06:36:05,4.37,100,540
06:36:01,06:36:05,4.43,100,580
06:36:01,06:36:05,4.56,140,580
06:36:01,06:36:05,4.63,180,580
06:36:01,06:36:05,4.7,220,580
06:36:01,06:36:05,4.76,260,580
06:36:01,06:36:05,4.83,300,580
06:36:01,06:36:05,4.89,340,580
06:36:05,06:36:10,0.07,380,580
06:36:05,06:36:10,0.13,420,580
06:36:05,06:36:10,0.47,460,580
06:36:05,06:36:10,0.53,500,580
06:36:05,06:36:10,0.6,540,580
06:36:05,06:36:10,0.66,580,580
06:36:05,06:36:10,0.86,580,540
06:36:05,06:36:10,0.93,580,500
06:36:05,06:36:10,1.06,620,500
06:36:05,06:36:10,1.13,660,500
06:36:05,06:36:10,1.32,660,460
06:36:05,06:36:10,1.39,660,420
06:36:05,06:36:10,1.52,700,420
06:36:05,06:36:10,1.59,740,420
06:36:05,06:36:10,1.72,740,380
06:36:05,06:36:10,1.79,740,340
06:36:05,06:36:10,2.12,700,340
06:36:05,06:36:10,2.18,660,340
06:36:05,06:36:10,2.25,620,340
06:36:05,06:36:10,2.32,580,340
06:36:05,06:36:10,2.51,580,300
06:36:05,06:36:10,2.58,580,260
06:36:05,06:36:10,2.78,620,260
06:36:05,06:36:10,2.84,660,260
06:36:05,06:36:10,2.98,660,220
06:36:05,06:36:10,3.31,660,180
06:36:05,06:36:10,3.38,620,180
06:36:05,06:36:10,3.44,580,180
06:36:05,06:36:10,3.51,540,180
06:36:05,06:36:10,3.64,500,180
06:36:05,06:36:10,3.71,460,180
06:36:05,06:36:10,3.77,420,180
06:36:05,06:36:10,3.84,380,180
06:36:05,06:36:10,3.9,340,180
06:36:05,06:36:10,4.1,340,140
06:36:05,06:36:10,4.17,340,100
06:36:05,06:36:10,4.3,380,100
06:36:05,06:36:10,4.37,420,100
06:36:05,06:36:10,4.43,460,100
06:36:05,06:36:10,4.5,500,100
06:36:05,06:36:10,4.57,540,100
06:36:05,06:36:10,4.63,580,100
06:36:05,06:36:10,4.7,620,100
06:36:05,06:36:10,4.77,660,100
06:36:05,06:36:10,4.83,700,100
06:36:05,06:36:10,4.9,740,100
06:36:10,06:36:11,0.46,700,100
06:36:10,06:36:11,0.53,660,100
06:36:10,06:36:11,0.6,620,100
06:36:10,06:36:11,0.66,580,100
06:36:10,06:36:11,0.73,540,100
06:36:10,06:36:11,0.79,500,100
06:36:11,06:36:24,0.07,460,100
06:36:11,06:36:24,0.13,420,100
06:36:11,06:36:24,0.66,380,100
06:36:11,06:36:24,0.73,340,100
06:36:11,06:36:24,0.99,340,140
06:36:11,06:36:24,1.06,340,180
06:36:11,06:36:24,1.39,380,180
06:36:11,06:36:24,1.46,420,180
06:36:11,06:36:24,1.52,420,220
06:36:11,06:36:24,1.59,420,260
06:36:11,06:36:24,1.65,420,300
06:36:11,06:36:24,2.32,420,340
06:36:11,06:36:24,2.85,420,300
06:36:11,06:36:24,2.91,420,260
06:36:11,06:36:24,3.11,420,220
06:36:11,06:36:24,3.18,420,180
06:36:11,06:36:24,3.51,460,180
06:36:11,06:36:24,3.57,500,180
06:36:11,06:36:24,3.64,540,180
06:36:11,06:36:24,3.7,580,180
06:36:11,06:36:24,3.77,620,180
06:36:11,06:36:24,3.84,660,180
06:36:11,06:36:24,4.11,660,220
06:36:11,06:36:24,4.17,660,260
06:36:11,06:36:24,4.24,620,260
06:36:11,06:36:24,4.3,580,260
06:36:11,06:36:24,4.44,580,300
06:36:11,06:36:24,4.5,580,340
06:36:11,06:36:24,4.77,620,340
06:36:11,06:36:24,4.83,660,340
06:36:11,06:36:24,4.9,700,340
06:36:11,06:36:24,4.96,740,340
06:36:11,06:36:24,5.36,700,340
06:36:11,06:36:24,5.82,740,340
06:36:11,06:36:24,6.09,740,380
06:36:11,06:36:24,6.15,740,420
06:36:11,06:36:24,6.49,700,420
06:36:11,06:36:24,6.55,660,420
06:36:11,06:36:24,6.75,660,460
06:36:11,06:36:24,6.82,660,500
06:36:11,06:36:24,6.95,620,500
06:36:11,06:36:24,7.02,580,500
06:36:11,06:36:24,7.21,580,540
06:36:11,06:36:24,7.28,580,580
06:36:11,06:36:24,7.41,540,580
06:36:11,06:36:24,7.48,500,580
06:36:11,06:36:24,7.54,460,580
06:36:11,06:36:24,8.01,500,580
06:36:11,06:36:24,8.07,540,580
06:36:11,06:36:24,8.34,500,580
06:36:11,06:36:24,8.4,460,580
06:36:11,06:36:24,8.8,500,580
06:36:11,06:36:24,8.86,540,580
06:36:11,06:36:24,9.46,500,580
06:36:11,06:36:24,9.79,500,540
06:36:11,06:36:24,9.86,500,500
06:36:11,06:36:24,9.99,460,500
06:36:11,06:36:24,10.05,420,500
06:36:11,06:36:24,10.12,380,500
06:36:11,06:36:24,10.19,340,500
06:36:11,06:36:24,10.25,340,460
06:36:11,06:36:24,10.32,340,420
06:36:11,06:36:24,10.38,340,380
06:36:11,06:36:24,10.45,340,340
06:36:11,06:36:24,10.52,340,300
06:36:11,06:36:24,10.58,340,260
06:36:11,06:36:24,10.85,300,260
06:36:11,06:36:24,10.91,260,260
06:36:11,06:36:24,11.05,260,220
06:36:11,06:36:24,11.11,260,180
06:36:11,06:36:24,11.18,260,140
06:36:11,06:36:24,11.77,260,100
06:36:11,06:36:24,11.97,220,100
06:36:11,06:36:24,12.04,180,100
06:36:11,06:36:24,12.24,180,60
06:36:11,06:36:24,12.3,180,20
06:36:11,06:36:24,12.5,140,20
06:36:24,06:36:34,0.07,100,20
06:36:24,06:36:34,0.46,140,20
06:36:24,06:36:34,0.53,180,20
06:36:24,06:36:34,0.92,180,60
06:36:24,06:36:34,0.99,180,100
06:36:24,06:36:34,1.12,220,100
06:36:24,06:36:34,1.19,260,100
06:36:24,06:36:34,1.39,260,140
06:36:24,06:36:34,1.46,260,180
06:36:24,06:36:34,1.52,260,220
06:36:24,06:36:34,1.59,260,260
06:36:24,06:36:34,1.65,300,260
06:36:24,06:36:34,1.72,340,260
06:36:24,06:36:34,1.98,340,300
06:36:24,06:36:34,2.05,340,340
06:36:24,06:36:34,2.11,340,380
06:36:24,06:36:34,2.18,340,420
06:36:24,06:36:34,2.64,340,460
06:36:24,06:36:34,2.71,340,500
06:36:24,06:36:34,3.04,380,500
06:36:24,06:36:34,3.11,420,500
06:36:24,06:36:34,3.17,460,500
06:36:24,06:36:34,3.24,500,500
06:36:24,06:36:34,3.3,500,540
06:36:24,06:36:34,3.37,500,580
06:36:24,06:36:34,3.5,540,580
06:36:24,06:36:34,3.57,580,580
06:36:24,06:36:34,4.69,580,540
06:36:24,06:36:34,4.76,580,500
06:36:24,06:36:34,4.96,620,500
06:36:24,06:36:34,5.02,660,500
06:36:24,06:36:34,5.35,660,460
06:36:24,06:36:34,5.42,660,420
06:36:24,06:36:34,5.62,700,420
06:36:24,06:36:34,5.68,740,420
06:36:24,06:36:34,6.08,740,380
06:36:24,06:36:34,6.15,740,340
06:36:24,06:36:34,6.41,700,340
06:36:24,06:36:34,6.48,660,340
06:36:24,06:36:34,6.54,620,340
06:36:24,06:36:34,6.61,580,340
06:36:24,06:36:34,6.81,580,300
06:36:24,06:36:34,6.87,580,260
06:36:24,06:36:34,7.07,620,260
06:36:24,06:36:34,7.14,660,260
06:36:24,06:36:34,7.4,660,220
06:36:24,06:36:34,7.47,660,180
06:36:24,06:36:34,7.53,620,180
06:36:24,06:36:34,7.6,580,180
06:36:24,06:36:34,7.67,540,180
06:36:24,06:36:34,7.93,500,180
06:36:24,06:36:34,8.0,460,180
06:36:24,06:36:34,8.06,420,180
06:36:24,06:36:34,8.13,380,180
06:36:24,06:36:34,8.19,340,180
06:36:24,06:36:34,8.39,340,140
06:36:24,06:36:34,8.46,340,100
06:36:24,06:36:34,8.66,380,100
06:36:24,06:36:34,8.72,420,100
06:36:24,06:36:34,8.79,460,100
06:36:24,06:36:34,8.86,500,100
06:36:24,06:36:34,8.92,540,100
06:36:24,06:36:34,8.99,580,100
06:36:24,06:36:34,9.06,620,100
06:36:24,06:36:34,9.12,660,100
06:36:24,06:36:34,9.19,700,100
06:36:24,06:36:34,9.26,740,100
06:36:24,06:36:34,9.45,740,60
06:36:24,06:36:34,9.52,740,20
06:36:24,06:36:34,9.58,700,20
06:36:24,06:36:34,9.65,660,20
06:36:24,06:36:34,9.72,620,20
06:36:24,06:36:34,9.78,580,20
06:36:24,06:36:34,9.85,540,20
06:36:24,06:36:34,9.92,500,20
06:36:24,06:36:34,9.98,460,20
06:36:24,06:36:34,10.05,420,20
06:36:24,06:36:34,10.11,380,20
06:36:24,06:36:34,10.18,340,20
06:36:24,06:36:34,10.25,300,20
06:36:34,06:36:42,0.2,340,20
06:36:34,06:36:42,0.27,380,20
06:36:34,06:36:42,0.33,420,20
06:36:34,06:36:42,0.4,460,20
06:36:34,06:36:42,0.46,500,20
06:36:34,06:36:42,0.53,540,20
06:36:34,06:36:42,0.6,580,20
06:36:34,06:36:42,0.66,620,20
06:36:34,06:36:42,0.73,660,20
06:36:34,06:36:42,0.8,700,20
06:36:34,06:36:42,0.86,740,20
06:36:34,06:36:42,1.26,740,60
06:36:34,06:36:42,1.32,740,100
06:36:34,06:36:42,1.39,740,140
06:36:34,06:36:42,2.05,740,100
06:36:34,06:36:42,2.38,700,100
06:36:34,06:36:42,2.45,660,100
06:36:34,06:36:42,2.51,620,100
06:36:34,06:36:42,2.58,580,100
06:36:34,06:36:42,2.65,540,100
06:36:34,06:36:42,2.71,500,100
06:36:34,06:36:42,2.78,460,100
06:36:34,06:36:42,2.84,420,100
06:36:34,06:36:42,2.91,380,100
06:36:34,06:36:42,2.98,340,100
06:36:34,06:36:42,3.37,340,140
06:36:34,06:36:42,3.44,340,180
06:36:34,06:36:42,3.9,380,180
06:36:34,06:36:42,3.97,420,180
06:36:34,06:36:42,4.03,460,180
06:36:34,06:36:42,4.1,500,180
06:36:34,06:36:42,4.17,540,180
06:36:34,06:36:42,4.23,580,180
06:36:34,06:36:42,4.3,620,180
06:36:34,06:36:42,4.36,660,180
06:36:34,06:36:42,4.76,620,180
06:36:34,06:36:42,4.83,580,180
06:36:34,06:36:42,4.9,540,180
06:36:34,06:36:42,5.23,580,180
06:36:34,06:36:42,5.3,620,180
06:36:34,06:36:42,5.36,660,180
06:36:34,06:36:42,5.63,660,220
06:36:34,06:36:42,5.69,660,260
06:36:34,06:36:42,5.96,620,260
06:36:34,06:36:42,6.02,580,260
06:36:34,06:36:42,6.16,580,300
06:36:34,06:36:42,6.22,580,340
06:36:34,06:36:42,6.55,620,340
06:36:34,06:36:42,6.62,660,340
06:36:34,06:36:42,6.68,700,340
06:36:34,06:36:42,6.75,740,340
06:36:34,06:36:42,7.08,740,380
06:36:34,06:36:42,7.15,740,420
06:36:34,06:36:42,7.48,700,420
06:36:34,06:36:42,7.54,660,420
06:36:34,06:36:42,7.87,660,460
06:36:34,06:36:42,7.94,660,500
06:36:34,06:36:42,8.21,620,500
06:36:42,06:36:45,0.07,580,500
06:36:42,06:36:45,1.72,620,500
06:36:42,06:36:45,1.79,660,500
06:36:42,06:36:45,2.05,660,460
06:36:42,06:36:45,2.12,660,420
06:36:42,06:36:45,2.25,700,420
06:36:42,06:36:45,2.32,740,420
06:36:42,06:36:45,2.58,740,380
06:36:42,06:36:45,2.65,740,340
06:36:42,06:36:45,2.78,700,340
06:36:42,06:36:45,2.85,660,340
06:36:42,06:36:45,2.91,620,340
06:36:42,06:36:45,2.98,580,340
06:36:45,06:36:51,0.46,620,340
06:36:45,06:36:51,0.53,660,340
06:36:45,06:36:51,0.6,700,340
06:36:45,06:36:51,0.66,740,340
06:36:45,06:36:51,1.26,700,340
06:36:45,06:36:51,1.32,660,340
06:36:45,06:36:51,1.39,620,340
06:36:45,06:36:51,1.72,660,340
06:36:45,06:36:51,1.79,700,340
06:36:45,06:36:51,1.85,740,340
06:36:45,06:36:51,2.71,700,340
06:36:45,06:36:51,2.78,660,340
06:36:45,06:36:51,2.84,620,340
06:36:45,06:36:51,2.91,580,340
06:36:45,06:36:51,3.24,580,300
06:36:45,06:36:51,3.31,580,260
06:36:45,06:36:51,3.44,620,260
06:36:45,06:36:51,3.51,660,260
06:36:45,06:36:51,3.7,660,220
06:36:45,06:36:51,3.77,660,180
06:36:45,06:36:51,3.9,620,180
06:36:45,06:36:51,3.97,580,180
06:36:45,06:36:51,4.03,540,180
06:36:45,06:36:51,4.1,500,180
06:36:45,06:36:51,4.17,460,180
06:36:45,06:36:51,4.69,420,180
06:36:45,06:36:51,5.16,420,220
06:36:45,06:36:51,5.22,420,260
06:36:45,06:36:51,5.29,420,300
06:36:45,06:36:51,5.36,420,340
06:36:45,06:36:51,5.56,460,340
06:36:51,06:36:53,0.07,500,340
06:36:51,06:36:53,0.66,460,340
06:36:51,06:36:53,0.73,420,340
06:36:51,06:36:53,1.06,420,300
06:36:51,06:36:53,1.12,420,260
06:36:51,06:36:53,1.19,420,220
06:36:51,06:36:53,1.25,420,180
06:36:51,06:36:53,1.52,460,180
06:36:51,06:36:53,1.59,500,180
06:36:51,06:36:53,1.65,540,180
06:36:51,06:36:53,1.72,580,180
06:36:51,06:36:53,1.78,620,180
06:36:51,06:36:53,1.85,660,180
06:36:51,06:36:53,2.18,660,220
06:36:51,06:36:53,2.25,660,260
06:36:51,06:36:53,2.44,620,260
06:36:51,06:36:53,2.51,580,260
06:36:51,06:36:53,2.71,580,300
06:36:51,06:36:53,2.77,580,340
06:36:53,06:36:58,0.46,580,300
06:36:53,06:36:58,0.53,580,260
06:36:53,06:36:58,0.79,620,260
06:36:53,06:36:58,0.86,660,260
06:36:53,06:36:58,1.06,660,220
06:36:53,06:36:58,1.12,660,180
06:36:53,06:36:58,1.26,620,180
06:36:53,06:36:58,1.32,580,180
06:36:53,06:36:58,1.39,540,180
06:36:53,06:36:58,1.45,500,180
06:36:53,06:36:58,1.52,460,180
06:36:53,06:36:58,1.59,420,180
06:36:53,06:36:58,1.65,380,180
06:36:53,06:36:58,1.72,340,180
06:36:53,06:36:58,1.92,340,140
06:36:53,06:36:58,1.98,340,100
06:36:53,06:36:58,2.18,380,100
06:36:53,06:36:58,2.25,420,100
06:36:53,06:36:58,2.31,460,100
06:36:53,06:36:58,2.38,500,100
06:36:53,06:36:58,2.45,540,100
06:36:53,06:36:58,2.51,580,100
06:36:53,06:36:58,2.58,620,100
06:36:53,06:36:58,2.64,660,100
06:36:53,06:36:58,2.71,700,100
06:36:53,06:36:58,2.78,740,100
06:36:53,06:36:58,2.97,740,60
06:36:53,06:36:58,3.63,740,20
06:36:53,06:36:58,3.9,700,20
06:36:53,06:36:58,3.97,660,20
06:36:53,06:36:58,4.03,620,20
06:36:53,06:36:58,4.1,580,20
06:36:53,06:36:58,4.16,540,20
06:36:53,06:36:58,4.23,500,20
06:36:53,06:36:58,4.3,460,20
06:36:53,06:36:58,4.36,420,20
06:36:53,06:36:58,4.43,380,20
06:36:53,06:36:58,4.49,340,20
06:36:53,06:36:58,4.56,300,20
06:36:53,06:36:58,4.63,260,20
06:36:58,06:37:10,0.2,300,20
06:36:58,06:37:10,0.26,340,20
06:36:58,06:37:10,0.33,380,20
06:36:58,06:37:10,0.4,420,20
06:36:58,06:37:10,0.46,460,20
06:36:58,06:37:10,0.53,500,20
06:36:58,06:37:10,0.59,540,20
06:36:58,06:37:10,0.66,580,20
06:36:58,06:37:10,0.73,620,20
06:36:58,06:37:10,0.79,660,20
06:36:58,06:37:10,0.86,700,20
06:36:58,06:37:10,0.93,740,20
06:36:58,06:37:10,1.26,740,60
06:36:58,06:37:10,1.32,740,100
06:36:58,06:37:10,1.39,740,140
06:36:58,06:37:10,2.32,740,100
06:36:58,06:37:10,2.78,700,100
06:36:58,06:37:10,2.84,660,100
06:36:58,06:37:10,2.91,620,100
06:36:58,06:37:10,2.98,580,100
06:36:58,06:37:10,3.04,540,100
06:36:58,06:37:10,3.11,500,100
06:36:58,06:37:10,3.17,460,100
06:36:58,06:37:10,3.24,420,100
06:36:58,06:37:10,3.31,380,100
06:36:58,06:37:10,3.37,340,100
06:36:58,06:37:10,3.64,340,140
06:36:58,06:37:10,3.7,340,180
06:36:58,06:37:10,3.97,380,180
06:36:58,06:37:10,4.03,420,180
06:36:58,06:37:10,4.1,460,180
06:36:58,06:37:10,4.17,500,180
06:36:58,06:37:10,4.23,540,180
06:36:58,06:37:10,4.3,580,180
06:36:58,06:37:10,4.37,620,180
06:36:58,06:37:10,4.43,660,180
06:36:58,06:37:10,4.7,660,220
06:36:58,06:37:10,4.76,660,260
06:36:58,06:37:10,4.96,620,260
06:36:58,06:37:10,5.03,580,260
06:36:58,06:37:10,5.22,580,300
06:36:58,06:37:10,5.29,580,340
06:36:58,06:37:10,5.49,620,340
06:36:58,06:37:10,5.55,660,340
06:36:58,06:37:10,5.62,700,340
06:36:58,06:37:10,5.69,740,340
06:36:58,06:37:10,6.09,740,380
06:36:58,06:37:10,6.15,740,420
06:36:58,06:37:10,6.22,740,460
06:36:58,06:37:10,6.28,740,500
06:36:58,06:37:10,6.68,740,460
06:36:58,06:37:10,6.75,740,420
06:36:58,06:37:10,7.01,700,420
06:36:58,06:37:10,7.08,660,420
06:36:58,06:37:10,7.34,660,460
06:36:58,06:37:10,7.41,660,500
06:36:58,06:37:10,7.61,620,500
06:36:58,06:37:10,7.67,580,500
06:36:58,06:37:10,7.8,580,540
06:36:58,06:37:10,7.87,580,580
06:36:58,06:37:10,8.0,540,580
06:36:58,06:37:10,8.07,500,580
06:36:58,06:37:10,8.14,460,580
06:36:58,06:37:10,8.21,420,580
06:36:58,06:37:10,8.86,380,580
06:36:58,06:37:10,8.93,340,580
06:36:58,06:37:10,9.0,300,580
06:36:58,06:37:10,9.06,260,580
