=== Segment 1 Start: 16:20:03 | End: 16:20:16 ===
Time (s),x,y
=== Segment 12 Start: 16:21:00 | End: 16:21:09 ===
Time (s),x,y
0.33,420,300
0.4,420,340
0.59,380,340
0.66,340,300
0.72,340,260
1.12,300,260
1.19,260,260
1.45,260,220
1.52,300,180
1.58,340,180
1.65,380,180
1.72,420,180
1.78,460,180
1.91,500,180
2.11,500,140
2.18,540,100
2.31,580,100
2.38,620,100
2.44,660,100
3.04,660,60
3.1,660,20
3.3,700,20
3.37,740,20
3.57,740,60
3.63,740,100
3.7,740,140
3.77,740,180
4.16,740,220
4.23,740,260
4.29,740,300
4.62,700,260
4.95,660,260
5.15,660,220
5.22,660,180
5.42,620,180
5.48,580,180
5.68,580,220
5.75,580,260
5.81,580,300
5.88,580,340
5.95,580,380
6.01,580,420
6.08,580,460
6.47,580,500
6.74,540,500
6.8,500,500
6.87,460,500
6.94,420,500
7.0,380,500
7.07,340,500
7.27,340,540
7.33,340,580
7.6,300,580
7.67,260,580
7.74,220,580
8.0,260,540
8.13,260,500
8.19,260,460
8.26,260,420
8.53,220,420
8.59,180,420
8.66,140,420
8.72,100,420
8.79,60,420

=== Segment 13 Start: 16:21:09 | End: 16:21:13 ===
Time (s),x,y
0.07,20,420
0.2,60,420
0.27,100,420
0.33,140,420
0.4,180,420
0.46,220,420
0.53,260,420
0.66,260,460
0.73,260,500
0.8,260,540
0.86,260,580
0.99,300,580
1.06,340,580
1.26,340,540
1.32,340,500
1.52,380,500
1.58,420,500
1.65,460,500
1.72,500,500
1.78,540,500
1.85,580,500
2.05,580,460
2.11,580,420
2.18,580,380
2.24,580,340
2.31,580,300
2.38,580,260
2.45,580,220
2.51,580,180
2.71,620,180
2.78,660,220
2.84,700,260
3.11,740,260
3.37,740,220
3.44,740,180
3.5,740,140
3.57,740,100
3.64,740,60
3.7,740,20
3.83,700,20

=== Segment 14 Start: 16:21:13 | End: 16:21:18 ===
Time (s),x,y
0.07,660,20
0.27,700,20
0.33,740,20
0.53,740,60
0.6,740,100
0.67,740,140
1.0,740,180
1.06,740,220
1.13,700,260
1.26,660,260
1.59,660,220
1.66,660,180
1.79,620,180
1.85,580,220
2.19,580,260
2.25,580,300
2.32,580,340
2.38,580,380
2.45,580,420
2.51,580,460
2.58,580,500
2.71,540,500
2.78,500,500
2.85,460,500
2.91,420,500
2.98,380,500
3.05,340,500
3.57,340,540
3.64,340,580
3.91,300,580
3.97,260,580
4.04,220,580
4.11,180,580
4.17,140,580
4.24,100,580
4.44,100,540
4.51,100,500
4.7,60,500
4.77,20,500

=== Segment 15 Start: 16:21:18 | End: 16:21:21 ===
Time (s),x,y
0.26,60,500
0.33,100,500
0.4,140,500
0.46,180,500
0.93,140,500
0.99,100,500
1.26,100,540
1.32,100,580
1.59,140,580
1.65,180,580
1.72,220,580
1.78,260,580
1.85,300,580
1.92,340,580
2.45,340,540
2.51,340,500
2.78,380,500
2.84,420,500
2.91,460,500
2.98,500,500
3.04,540,500
3.11,580,500

=== Segment 16 Start: 16:21:21 | End: 16:21:27 ===
Time (s),x,y
0.13,580,460
0.2,580,420
0.27,580,380
0.86,580,340
0.93,580,300
1.0,580,260
1.06,580,220
1.13,580,180
1.33,620,180
1.39,660,180
1.59,660,220
1.65,660,260
1.79,700,260
1.85,740,260
2.05,740,220
2.12,740,180
2.18,740,140
2.25,740,100
2.32,740,60
2.38,740,20
2.51,700,20
2.58,660,20
2.84,660,60
2.91,660,100
3.11,620,100
3.17,580,100
3.24,540,100
3.31,500,100
3.97,500,140
4.03,500,180
4.23,460,180
4.3,420,180
4.37,380,180
4.43,340,180
4.5,300,180
4.57,260,180
4.76,260,220
4.83,300,260
4.89,340,300
4.96,340,340
5.36,380,340
5.42,420,300
5.49,460,260
5.76,500,260
5.89,500,300
5.96,500,340
6.02,500,380
6.09,500,420
6.22,460,420
6.28,420,420
6.35,380,420

=== Segment 17 Start: 16:21:27 | End: 16:21:34 ===
Time (s),x,y
0.07,340,420
0.2,380,420
0.26,420,420
0.33,460,420
0.4,500,420
0.53,500,380
0.59,500,340
0.66,500,300
0.73,500,260
0.86,460,260
0.93,420,260
1.19,420,300
1.25,420,340
1.45,380,340
1.92,340,300
2.05,300,260
2.38,260,220
2.64,300,180
2.77,340,180
2.84,380,180
2.9,420,180
2.98,460,180
3.04,500,180
3.24,500,140
3.3,500,100
3.5,540,100
3.57,580,100
3.63,620,100
3.7,660,100
3.9,660,60
3.96,660,20
4.16,700,20
4.23,740,20
4.43,740,60
4.49,740,100
4.56,740,140
4.63,740,180
4.69,740,220
4.76,740,260
4.82,700,260
4.89,660,260
5.29,660,220
5.35,660,180
5.55,620,180
5.62,580,220
5.81,580,260
5.88,580,300
5.95,580,340
6.01,580,380
6.08,580,420
6.14,580,460
6.21,580,500
6.28,540,500
6.34,500,500
6.41,460,500
6.47,420,500
6.54,380,500
6.61,340,500
6.8,340,540
6.87,340,580
7.07,300,580
7.13,260,580
7.2,220,580

=== Segment 18 Start: 16:21:34 | End: 16:21:40 ===
Time (s),x,y
0.07,180,580
0.13,140,580
0.27,180,580
0.33,220,580
0.4,260,580
0.46,300,580
0.53,340,580
0.73,340,540
0.79,340,500
1.06,380,500
1.12,420,500
1.19,460,500
1.26,500,500
1.33,540,500
1.39,580,500
1.52,580,460
1.59,580,420
1.65,580,380
1.72,580,340
1.79,580,300
1.85,580,260
1.92,580,220
1.98,580,180
2.12,620,180
2.18,660,180
2.32,660,220
2.38,660,260
2.58,700,260
2.65,740,220
2.85,740,180
3.24,740,140
3.31,740,100
3.7,740,60
3.77,740,20
3.97,700,20
4.04,660,60
4.1,620,100
4.5,580,100
4.7,540,100
4.76,500,100
5.42,500,140
5.49,500,180
5.75,460,180
5.82,420,180
5.88,380,180
5.95,340,180
6.02,300,180
6.08,260,180
6.28,260,140

=== Segment 19 Start: 16:21:40 | End: 16:21:51 ===
Time (s),x,y
0.07,260,100
0.26,260,140
0.33,260,180
0.4,260,220
0.46,260,260
0.66,300,260
0.79,260,220
0.86,260,180
0.92,260,140
1.25,300,180
1.52,340,180
1.59,380,180
1.65,420,180
1.72,460,180
1.79,500,180
2.12,500,140
2.18,540,100
2.25,580,100
2.31,620,100
2.38,660,100
2.65,660,60
2.71,660,20
2.91,700,20
2.98,740,20
3.24,740,60
3.31,740,100
3.37,740,140
3.44,740,180
3.5,740,220
3.57,740,260
3.64,740,300
3.7,700,340
3.77,660,340
4.36,700,340
4.43,740,340
5.09,740,300
5.16,740,260
5.29,700,260
5.42,660,260
5.69,660,220
5.75,660,180
5.95,620,180
6.02,580,180
6.28,580,220
6.35,580,260
6.42,580,300
6.48,580,340
6.55,580,380
6.61,580,420
6.68,580,460
6.74,580,500
6.88,540,500
6.94,500,500
7.01,460,500
7.08,420,500
7.14,380,500
7.21,340,500
7.74,340,540
7.81,340,580
7.94,300,580
8.0,260,580
8.27,260,540
8.33,260,500
8.4,260,460
8.47,260,420
8.66,220,420
8.73,180,420
8.8,140,420
8.86,100,420
8.93,60,420
8.99,20,420
9.19,20,380
9.39,20,340
9.59,20,300
9.66,60,260
9.86,100,260
10.12,100,300
10.18,100,340
10.38,140,340

=== Segment 20 Start: 16:21:51 | End: 16:21:52 ===
Time (s),x,y
0.07,180,340
0.26,140,340
0.33,100,340
0.59,100,300
0.66,100,260
0.86,60,260
0.93,20,300
1.12,20,340

=== Segment 21 Start: 16:21:52 | End: 16:21:56 ===
Time (s),x,y
0.07,20,380
0.13,20,420
0.33,60,420
0.4,100,420
0.46,140,420
0.53,180,420
0.6,220,420
0.66,260,420
0.86,260,460
0.93,260,500
0.99,260,540
1.06,260,580
1.19,300,580
1.26,340,580
1.52,340,540
1.59,340,500
1.66,380,500
1.72,420,500
1.79,460,500
1.85,500,500
1.92,540,500
1.99,580,500
2.25,580,460
2.32,580,420
2.38,580,380
2.45,580,340
2.52,580,300
2.58,580,260
2.65,580,220
2.71,580,180
2.85,620,180
2.91,660,220
2.98,700,260
3.18,740,300
3.44,740,260
3.51,740,220
3.57,740,180
3.64,740,140
3.71,740,100
3.77,740,60
3.84,740,20
4.04,700,20
4.1,660,60
4.17,620,100
4.5,660,100

=== Segment 22 Start: 16:21:56 | End: 16:22:03 ===
Time (s),x,y
0.33,660,60
0.4,660,20
0.6,700,20
0.66,740,20
0.79,740,60
1.19,740,100
1.26,740,140
1.32,740,180
1.39,740,220
1.45,740,260
1.52,700,260
1.59,660,260
1.92,660,220
1.98,620,180
2.05,580,180
2.38,580,220
2.45,580,260
2.51,580,300
2.58,580,340
2.65,580,380
2.71,580,420
2.78,580,460
2.84,540,500
2.91,500,500
2.98,460,500
3.04,420,500
3.11,380,500
3.18,340,500
3.44,340,540
3.51,340,580
3.64,300,580
3.7,260,540
3.97,260,500
4.04,260,460
4.1,260,420
4.43,220,420
4.5,180,420
4.56,140,420
4.63,100,420
4.7,60,420
4.76,20,420
4.96,20,380
5.03,20,340
5.09,20,300
5.16,20,260
5.29,60,260
5.36,100,260
5.69,100,300
5.75,100,340
5.95,140,340
6.02,180,300
6.22,180,260
6.28,180,220
6.35,180,180
6.48,140,180

