=== Segment 1 Start: 14:00:16 | End: 14:00:22 ===
Time (s),x,y
22.68,689,13
23.01,689,39
23.08,689,65
23.41,663,65
23.47,637,65
23.8,637,39
23.87,637,13
24.13,611,13
24.2,585,13
24.27,559,13
24.33,533,13
24.4,507,13
24.46,481,13
24.53,455,13
24.6,429,13
24.94,429,39
25.0,429,65
25.27,403,65
25.34,377,65
25.39,351,65
25.46,325,65
25.79,325,39
25.85,325,13
26.18,299,13

=== Segment 3 Start: 14:00:48 | End: 14:01:00 ===
Time (s),x,y
0.07,273,13
0.13,247,13
0.2,221,13
0.92,247,13
0.99,273,13
1.06,299,13
1.12,325,13
1.39,325,39
1.45,325,65
1.85,351,65
1.92,377,65
1.98,403,65
2.05,429,65
2.38,429,39
2.45,429,13
2.78,455,13
2.84,481,13
2.91,507,13
2.97,533,13
3.04,559,13
3.11,585,13
3.17,611,13
3.24,637,13
3.44,637,39
3.5,637,65
3.84,663,65
3.9,689,65
4.23,689,39
4.3,689,13
4.56,715,13
4.63,741,13
4.96,741,39
5.03,741,65
5.09,741,91
5.16,741,117
5.68,715,117
5.75,689,117
5.82,663,117
5.88,637,117
6.15,637,143
6.21,637,169
6.28,637,195
6.35,637,221
6.74,611,221
6.81,585,221
6.87,559,221
6.94,533,221
7.34,533,247
7.4,533,273
7.68,559,273
7.74,585,273
7.8,611,273
7.87,637,273
7.93,663,273
8.0,689,273
8.33,689,247
8.4,689,221
8.66,715,221
8.73,741,221
9.06,741,247
9.12,741,273
9.19,741,299
9.25,741,325
9.58,715,325
9.65,689,325
9.72,663,325
9.78,637,325
10.11,637,351
10.18,637,377
10.45,663,377
10.51,689,377
10.57,715,377
10.64,741,377
10.91,741,403
10.97,741,429
11.04,741,455
11.11,741,481
11.5,715,481
11.57,689,481
11.64,663,481
11.7,637,481

=== Segment 4 Start: 14:01:00 | End: 14:01:02 ===
Time (s),x,y
0.07,611,481
0.13,585,481
0.72,611,481
0.79,637,481
0.86,663,481
0.92,689,481
1.25,689,455
1.32,663,429
1.91,689,429

=== Segment 5 Start: 14:01:02 | End: 14:02:15 ===
Time (s),x,y
2.91,689,455
2.97,689,481
3.37,663,481
3.44,637,481
3.5,611,481
3.9,585,481
3.96,559,481
4.03,533,481
4.1,507,481
4.16,481,481
4.23,455,481
4.3,429,481
4.36,403,481
4.43,377,481
7.2,403,481
7.27,429,481
7.34,455,481
7.4,481,481
7.47,507,481
7.53,533,481
7.6,559,481
7.67,585,481
7.73,611,481
7.8,637,481
7.87,663,481
8.33,689,481
8.4,715,481
8.46,741,481
8.86,715,481
8.93,689,481
9.32,689,455
9.39,689,429
9.72,663,429
9.78,637,429
9.85,611,429
9.92,585,429
10.18,585,403
10.25,585,377
10.31,585,351
10.38,585,325
10.72,559,325
10.78,533,325
10.84,507,325
12.89,481,325
12.96,455,325
13.02,429,325
13.81,429,351
14.08,429,377
14.14,429,403
14.21,429,429
14.67,403,429
14.74,377,429
14.8,351,429
14.87,325,429
16.59,351,429
16.66,377,429
16.72,403,429
16.79,429,429
17.19,429,403
17.25,429,377
17.32,429,351
17.38,429,325
17.78,455,325
17.85,481,325
17.92,507,325
17.98,533,325
18.05,559,325
18.51,585,325
20.23,585,351
20.29,585,377
20.36,585,403
20.43,585,429
21.15,611,429
21.22,637,429
21.29,663,429
21.35,689,429
21.68,689,455
21.75,689,481
22.02,663,481
22.08,637,481
22.15,611,481
22.21,585,481
22.28,559,481
22.34,533,481
22.41,507,481
22.48,481,481
22.54,455,481
22.61,429,481
22.67,403,481
22.74,377,481
22.81,351,481
22.87,325,481
22.94,299,481
23.0,273,481
23.07,247,481
23.14,221,481
23.2,195,481
23.27,169,481
23.34,143,481
23.4,117,481
23.47,91,481
23.53,65,481
24.33,39,481
24.4,13,481
26.44,39,481
26.51,65,481
26.58,91,481
26.64,117,481
26.71,143,481
26.77,169,481
26.84,195,481
26.91,221,481
26.97,247,481
27.04,273,481
27.11,299,481
27.17,325,481
27.24,351,481
27.3,377,481
27.37,403,481
27.44,429,481
27.5,455,481
29.48,481,481
29.55,507,481
30.01,481,481
30.08,455,481
30.14,429,481
30.21,403,481
30.28,377,481
30.34,351,481
30.54,377,481
30.61,403,481
30.67,429,481
30.74,455,481
30.8,481,481
30.87,507,481
30.93,533,481
31.0,559,481
31.07,585,481
31.13,611,481
31.2,637,481
31.26,663,481
31.33,689,481
31.86,715,481
31.93,741,481
32.19,715,481
32.26,689,481
32.32,663,481
32.39,637,481
33.39,663,481
33.45,689,481
33.51,715,481
33.91,689,455
34.44,689,429
34.9,663,429
34.97,637,429
35.03,611,429
35.1,585,429
35.5,585,403
35.57,585,377
35.63,585,351
35.7,585,325
36.1,559,325
36.16,533,325
36.23,507,325
36.3,481,325
36.36,455,325
36.43,429,325
36.56,429,351
36.63,429,377
36.69,429,403
36.76,429,429
37.09,403,429
37.16,377,429
37.22,351,429
37.29,325,429
37.55,325,403
37.62,325,377
37.95,299,377
38.01,273,377
38.08,247,377
38.15,221,377
38.21,195,377
38.28,169,351
38.35,169,325
38.74,143,325
38.81,117,325
38.88,91,325
38.94,65,325
39.21,65,299
39.27,65,273
39.34,65,247
39.4,65,221
40.0,91,221
40.06,117,221
40.26,117,195
40.33,117,169
40.66,143,169
40.73,169,169
41.26,169,143
41.33,169,117
41.39,169,91
41.45,169,65
41.52,169,39
41.59,169,13
42.12,143,13
42.18,117,13
42.25,91,13
42.31,65,13
42.38,39,13
42.45,13,13
42.71,39,13
42.78,65,13
42.84,91,13
42.91,117,13
42.97,143,13
43.04,169,13
43.37,169,39
43.44,169,65
43.5,169,91
43.57,169,117
46.15,169,143
46.22,169,169
46.74,143,169
46.81,117,169
47.2,117,195
47.27,117,221
47.6,91,221
47.67,65,221
48.59,65,247
48.66,65,273
48.72,65,299
48.79,65,325
52.03,91,325
52.1,117,325
52.17,143,325
52.23,169,325
52.5,169,351
52.56,169,377
52.96,195,377
53.03,221,377
53.09,247,377
53.16,273,377
53.23,299,377
53.29,325,377
53.69,325,403
53.76,325,429
54.02,351,429
54.09,377,429
54.15,403,429
54.22,429,429
54.48,429,403
54.55,429,377
54.61,429,351
54.68,429,325
54.94,455,325
55.01,481,325
55.07,507,325
55.14,533,325
55.21,559,325
55.27,585,325
55.54,585,351
55.6,585,377
55.67,585,403
55.73,585,429
55.93,611,429
56.0,637,429
56.06,663,429
56.13,689,429
56.4,689,455
56.46,689,481
56.73,715,481
56.79,741,481
57.12,741,455
57.19,741,429
57.26,741,403
57.32,741,377
57.52,715,377
57.59,689,377
57.66,663,377
57.72,637,377
57.92,637,351
57.99,637,325
59.04,663,325
59.11,689,325
59.17,715,325
59.24,741,325
59.5,741,299
59.57,741,273
59.63,741,247
59.7,741,221
60.1,715,221
60.16,689,221
60.23,689,247
60.3,663,273
60.36,637,273
60.43,611,273
60.76,585,273
60.83,559,273
60.89,533,273
61.22,533,247
61.29,533,221
61.95,559,221
62.21,585,221
62.28,611,221
62.34,637,221
62.68,637,195
62.74,637,169
62.81,637,143
62.87,637,117
63.2,663,117
63.27,689,117
63.33,715,117
63.4,741,117
63.66,741,91
63.73,741,65
63.8,741,39
63.86,741,13
64.13,715,13
64.19,689,13
64.46,689,39
64.52,689,65
64.99,663,65
65.05,637,65
65.38,637,39
65.45,637,13
65.78,611,13
65.85,585,13
65.91,559,13
65.98,533,13
66.04,507,13
66.11,481,13
66.18,455,13
66.24,429,13
66.38,429,39
66.44,429,65
66.77,403,65
66.84,377,65
66.91,351,65
66.97,325,65
67.24,325,39
67.3,325,13
67.63,299,13
67.7,273,13
67.77,247,13
67.83,221,13
68.09,221,39
68.16,221,65
68.42,247,65
68.49,273,65
68.89,273,91
68.95,273,117
69.22,299,117
69.29,325,117
69.68,325,143
69.75,325,169
69.81,325,195
69.88,325,221
70.41,299,221
70.47,273,221
70.93,273,195
71.0,273,169
71.33,247,169
71.4,221,169
72.0,221,195
72.06,221,221
72.13,221,247
72.19,221,273
72.39,247,273
72.46,273,273
72.52,299,273
72.59,325,273
72.66,351,273
72.72,377,273
72.99,377,299

