=== Segment 1 Start: 20:02:25 | End: 20:02:36 ===
Time (s),x,y
=== Segment 7 Start: 20:03:14 | End: 20:03:21 ===
Time (s),x,y
0.07,180,500
0.13,140,500
0.2,100,500
0.4,140,500
0.47,180,500
0.53,220,500
0.6,260,500
0.67,300,500
0.73,340,500
0.79,340,540
0.86,340,580
0.92,380,580
0.99,420,580
1.05,460,580
1.12,500,580
1.52,540,580
1.58,580,580
1.91,580,540
1.98,580,500
2.51,620,500
2.57,660,500
2.77,660,460
2.84,660,420
2.91,660,380
2.97,660,340
3.04,660,300
3.1,660,260
3.37,700,260
3.43,740,260
3.63,740,220
3.7,740,180
3.77,740,140
3.83,740,100
3.9,740,60
3.96,740,20
4.42,700,20
4.49,660,20
4.56,620,20
5.09,660,20
5.28,660,60
5.35,660,100
5.55,620,100
5.62,580,100
5.68,540,100
5.75,500,100
5.88,500,140
5.95,500,180
6.01,540,180
6.08,580,180
6.28,580,220
6.34,580,260
6.42,580,300
6.48,540,340
6.55,500,340
6.81,500,380
6.87,500,420
6.94,500,460
7.01,460,500

=== Segment 8 Start: 20:03:21 | End: 20:03:22 ===
Time (s),x,y
0.13,420,500
0.59,460,500
0.66,500,500
0.79,500,460
0.86,500,420
0.92,500,380
0.99,540,340
1.05,580,340
1.25,580,300
1.32,580,260
1.38,580,220
1.45,540,180
1.52,500,180

=== Segment 9 Start: 20:03:22 | End: 20:03:26 ===
Time (s),x,y
0.26,500,140
0.33,500,100
0.53,540,100
0.6,580,100
0.66,620,100
0.73,660,60
0.79,700,20
0.99,740,20
1.25,740,60
1.32,740,100
1.38,740,140
1.45,740,180
1.52,740,220
1.58,740,260
1.72,700,260
1.78,660,260
1.91,660,300
1.98,660,340
2.05,660,380
2.11,660,420
2.18,660,460
2.24,620,500
2.31,580,500
2.51,580,540
2.57,580,580
2.77,540,580
2.84,500,580
2.9,460,580
2.97,420,580
3.04,380,580
3.1,340,580
3.23,340,540
3.3,300,500
3.37,260,500
3.56,220,500
3.63,180,500
3.83,140,500
3.9,100,500

=== Segment 10 Start: 20:03:26 | End: 20:03:36 ===
Time (s),x,y
0.6,140,500
0.66,180,500
0.73,220,500
0.79,260,500
0.86,300,500
0.92,340,500
1.06,340,540
1.12,340,580
1.32,380,580
1.39,420,580
1.45,460,580
2.71,500,580
2.78,540,580
3.3,580,580
3.5,580,540
3.57,580,500
3.9,620,500
3.97,660,500
4.17,660,460
4.23,660,420
4.3,660,380
4.36,660,340
4.43,660,300
4.5,700,260
4.56,740,260
4.89,740,220
4.96,740,180
5.02,740,140
5.09,740,100
5.15,740,60
5.22,740,20
5.42,700,20
5.48,660,20
5.62,660,60
5.68,660,100
5.88,620,100
5.95,580,100
6.01,540,100
6.08,500,100
6.28,500,140
6.34,540,180
6.41,580,180
6.67,580,220
6.74,580,260
6.8,580,300
6.87,580,340
7.07,540,340
7.14,500,340
7.27,500,380
7.33,500,420
7.4,500,460
7.47,500,500
7.6,460,500
7.66,420,500
7.8,420,460
7.86,420,420
7.99,380,420
8.06,340,420
8.26,340,380
8.32,340,340
8.39,340,300
8.46,340,260
8.52,300,260
8.59,260,260
8.66,220,260
8.72,180,260
8.79,140,260
8.85,100,260
8.99,100,220
9.05,100,180
9.12,60,180
9.19,20,180
9.39,20,140
9.45,20,100
9.59,60,100
9.65,100,100
9.72,140,100
9.78,180,100

=== Segment 11 Start: 20:03:36 | End: 20:03:40 ===
Time (s),x,y
1.52,140,100
1.59,100,100
1.65,60,100
1.72,20,100
1.78,20,140
1.85,20,180
2.11,60,180
2.18,100,180
2.31,100,220
2.38,100,260
2.51,140,260
2.58,180,260
2.65,220,260
2.71,260,260
2.78,300,260
2.84,340,260
3.04,340,300
3.11,340,340
3.17,340,380
3.24,380,420
3.31,420,420
3.77,420,460

=== Segment 12 Start: 20:03:40 | End: 20:03:49 ===
Time (s),x,y
0.07,420,500
0.4,460,500
0.46,500,500
6.35,500,460
6.42,500,420
6.48,500,380
6.55,500,340
6.88,540,340
6.95,580,340
7.28,580,300
7.35,580,260
7.41,580,220
7.48,580,180
7.61,540,180
7.68,500,180
7.81,500,140
7.88,500,100
8.07,540,100
8.14,580,100
8.21,620,100
8.27,660,100
8.34,660,60
8.4,660,20
8.61,700,20
8.67,740,20
8.87,740,60
8.93,740,100
9.0,740,140
9.07,740,180
9.13,740,220
9.2,740,260
9.33,700,260
9.4,660,260
9.59,660,300
9.66,660,340
9.73,660,380
9.79,660,420

=== Segment 13 Start: 20:03:49 | End: 20:03:49 ===
Time (s),x,y
0.07,660,460

=== Segment 14 Start: 20:03:49 | End: 20:03:56 ===
Time (s),x,y
0.07,660,500
0.53,660,460
0.59,660,420
0.66,660,380
0.73,660,340
0.79,660,300
0.86,660,260
0.92,700,260
0.99,740,260
1.19,740,220
1.26,740,180
1.33,740,140
1.39,740,100
1.45,740,60
1.52,740,20
1.72,700,20
1.78,660,20
2.65,660,60
2.71,660,100
2.91,620,100
2.98,580,100
3.04,540,100
3.11,500,100
3.24,500,140
3.31,500,180
3.44,540,180
3.51,580,180
3.71,580,220
3.77,580,260
3.84,580,300
3.91,540,340
3.97,500,340
4.17,500,380
4.24,500,420
4.3,500,460
4.37,500,500
4.57,460,500
4.63,420,500
4.9,420,460
4.96,420,420
5.1,380,420
5.16,340,420
5.29,340,380
5.36,340,340
5.43,340,300
5.49,340,260
5.62,300,260
5.69,260,260
5.76,220,260
5.82,180,260
5.89,140,260
5.95,100,260
6.09,100,220
6.15,100,180
6.22,60,180
6.29,20,180

=== Segment 15 Start: 20:03:56 | End: 20:04:06 ===
Time (s),x,y
0.4,60,180
0.46,100,180
0.6,100,220
0.66,100,260
0.79,140,260
0.86,180,260
0.92,220,260
2.31,260,260
2.38,300,260
2.45,340,260
2.51,340,300
2.58,340,340
2.64,340,380
2.71,340,420
2.84,380,420
2.91,420,420
3.04,420,460
3.11,420,500
3.24,460,500
3.3,500,500
3.5,500,460
3.57,500,420
3.64,500,380
3.7,540,340
3.77,580,340
3.96,580,300
4.03,580,260
4.1,580,220
4.16,580,180
4.29,540,180
4.36,500,180
4.49,500,140
4.56,500,100
4.76,540,100
4.82,580,100
4.89,620,100
4.95,660,60
5.02,660,20
5.22,700,20
5.29,740,20
5.55,740,60
5.62,740,100
5.68,740,140
5.75,740,180
5.82,740,220
5.88,740,260
6.02,700,260
6.08,660,260
6.22,660,300
6.28,660,340
6.35,660,380
6.41,660,420
6.48,660,460
6.55,620,500
6.61,580,500
6.81,580,540
6.88,580,580
7.08,540,580
7.14,500,580
7.21,460,580
7.27,420,580
7.34,380,580
7.41,340,580
8.0,340,540
8.07,340,500
8.27,300,500
8.33,260,500
8.4,220,500
8.47,180,500
8.53,140,500
8.6,100,500
8.73,100,540
8.8,100,580
9.0,60,580
9.06,20,580
9.26,20,540
9.33,20,500
9.39,20,460
9.46,20,420
9.59,60,420
9.66,100,420
9.72,140,420
9.79,180,420
9.92,180,380
9.99,180,340
10.19,140,340
10.25,100,340
10.32,60,340
10.39,20,340

=== Segment 16 Start: 20:04:06 | End: 20:04:10 ===
Time (s),x,y
0.39,60,340
0.46,100,340
0.53,140,340
0.59,180,340
0.73,180,380
0.79,180,420
1.06,140,420
1.12,100,420
1.19,60,420
1.25,20,420
1.45,20,460
1.52,20,500
1.58,20,540
1.65,20,580
1.78,60,580
1.85,100,580
1.92,100,540
1.98,100,500
2.25,140,500
2.31,180,500
2.38,220,500
2.44,260,500
2.51,300,500
2.58,340,500
2.77,340,540
2.84,340,580
2.91,380,580
2.98,420,580
3.04,460,580
3.11,500,580
3.17,540,580
3.24,580,540
3.31,580,500
3.37,580,460
3.7,620,500
3.83,660,500

=== Segment 17 Start: 20:04:10 | End: 20:04:20 ===
Time (s),x,y
0.66,660,460
0.73,660,420
2.31,660,380
2.38,660,340
2.45,660,300
2.64,700,260
2.91,740,220
3.17,740,180
3.24,740,140
3.31,740,100
3.37,740,60
3.44,740,20
4.43,700,20
4.5,660,20
4.63,660,60
4.69,660,100
4.82,620,100
4.89,580,100
4.96,540,100
5.02,500,100
5.16,500,140
5.22,500,180
5.29,540,180
5.35,580,180
5.55,580,220
5.62,580,260
5.68,580,300
5.75,580,340
5.95,540,340
6.01,500,340
6.08,500,380
6.15,500,420
6.21,500,460
6.28,500,500
6.41,460,500
6.48,420,500
6.68,420,460
6.74,420,420
6.88,380,420
6.94,340,420
7.07,340,380
7.14,340,340
7.21,340,300
7.27,340,260
7.34,300,260
7.41,260,260
7.47,220,260
7.54,180,260
7.6,140,260
7.67,100,260
7.8,100,220
7.87,100,180
8.0,60,180
8.08,20,180
8.27,20,140
8.33,20,100
8.47,60,100
8.53,100,100
8.6,140,100
8.67,180,100
8.8,180,140
9.32,180,180
9.52,220,180
9.59,260,180
9.79,260,140
9.85,260,100
9.92,260,60
9.98,260,20
10.18,220,20
10.25,180,20
10.32,140,20
10.39,100,20
10.45,60,20
10.52,20,20

=== Segment 18 Start: 20:04:20 | End: 20:04:21 ===
Time (s),x,y
0.27,60,20
0.33,100,20
0.4,140,20
0.47,180,20
0.53,220,20
0.6,260,20

