=== Segment 1 Start: 16:22:10 | End: 16:22:12 ===
Time (s),x,y
0.87,13,39
0.93,13,65
1.0,13,91
1.06,13,117
1.13,13,143
1.2,13,169
1.26,13,195
1.33,13,221
1.39,13,247
1.46,13,273

=== Segment 2 Start: 16:22:12 | End: 16:22:32 ===
Time (s),x,y
0.27,39,273
0.33,65,273
0.6,65,247
0.66,65,221
0.73,65,195
0.8,65,169
0.86,65,143
0.93,65,117
1.06,91,117
1.12,117,117
1.65,143,117
1.72,169,117
1.99,169,143
2.05,169,169
2.45,169,195
2.52,169,221
2.91,143,221
2.98,117,221
3.24,117,247
3.31,117,273
3.38,117,299
3.44,117,325
3.58,143,325
3.64,169,325
3.84,169,299
3.91,169,273
4.44,195,273
4.5,221,273
4.7,221,247
4.77,221,221
4.96,247,221
5.03,273,221
5.1,299,221
5.17,325,221
5.23,351,221
5.3,377,221
5.5,377,247
5.56,377,273
5.83,351,273
5.89,325,273
5.96,299,273
6.03,273,273
6.22,273,299
6.29,273,325
6.62,247,325
6.68,221,325
7.02,221,351
7.08,221,377
7.41,221,351
7.48,247,325
7.55,273,325
8.21,247,325
8.27,221,325
8.47,221,351
8.54,221,377
8.87,247,377
8.94,273,377
9.01,299,377
9.07,325,377
9.33,325,351
9.4,325,325
9.66,351,325
9.73,377,325
9.79,403,325
9.86,429,325
10.06,429,351
10.13,429,377
10.19,429,403
10.26,429,429
10.32,429,455
10.39,429,481
10.66,455,481
10.72,481,481
10.92,481,455
10.98,481,429
11.05,481,403
11.12,481,377
11.18,481,351
11.25,481,325
11.51,507,325
11.58,533,325
11.78,533,351
11.84,533,377
11.91,533,403
11.98,533,429
12.11,559,429
12.17,585,429
12.9,585,455
12.97,585,481
13.23,611,481
13.3,637,481
13.36,663,481
13.43,689,481
13.5,715,481
13.56,741,481
13.69,741,455
13.76,741,429
13.96,715,429
14.03,689,429
14.09,663,429
14.16,637,429
14.42,637,403
14.49,637,377
14.56,637,351
14.62,637,325
14.75,663,325
14.82,689,351
14.89,715,377
15.22,741,351
15.48,741,325
15.68,741,299
15.75,741,273
15.81,741,247
15.88,741,221
15.94,715,221
16.01,689,221
16.27,689,195
16.34,689,169
16.41,689,143
16.47,689,117
16.54,689,91
16.61,689,65
16.87,715,65
16.94,741,65
17.0,741,39
17.07,715,13
17.33,689,13
17.4,663,13
17.46,637,13
17.53,611,13
17.6,585,39
17.73,585,65
17.93,611,65
17.99,637,65
18.19,637,91
18.26,637,117
18.32,637,143
18.39,637,169
18.59,611,169
18.66,585,169
18.86,585,195
18.92,585,221
18.99,585,247
19.05,559,273
19.12,533,273
19.65,533,247
19.71,533,221
19.78,533,195
19.85,533,169
19.91,533,143
19.98,533,117
20.05,533,91
20.11,533,65
20.18,533,39
20.24,533,13

=== Segment 3 Start: 16:22:32 | End: 16:22:38 ===
Time (s),x,y
0.66,533,39
0.73,533,65
0.79,533,91
0.86,533,117
0.93,533,143
0.99,533,169
1.06,533,195
1.12,533,221
1.19,533,247
1.26,533,273
1.92,533,247
1.99,533,221
2.05,533,195
2.11,533,169
2.18,533,143
2.25,533,117
2.31,533,91
2.38,533,65
2.45,533,39
2.52,533,13
2.65,507,13
2.72,481,13
2.78,455,13
2.84,429,13
3.05,429,39
3.11,429,65
3.24,455,65
3.31,481,65
3.57,481,91
3.64,481,117
3.7,481,143
3.77,455,169
3.83,429,195
4.1,429,169
4.16,429,143
4.23,429,117
4.43,403,117
4.49,377,117
4.63,351,117
4.69,325,117
4.76,299,117
4.82,273,117
5.02,273,91
5.09,273,65
5.29,247,65
5.35,221,65
5.42,195,65
5.49,169,65
5.62,169,39
5.68,169,13
5.95,195,13
6.02,221,13
6.08,247,13
6.15,273,13

=== Segment 4 Start: 16:22:38 | End: 16:22:49 ===
Time (s),x,y
0.13,247,13
0.2,221,13
0.27,195,13
0.33,169,13
0.4,143,13
0.6,169,39
0.66,195,65
0.73,221,91
1.12,221,65
1.32,247,65
1.39,273,65
1.65,273,91
1.72,273,117
1.92,299,117
1.99,325,117
2.05,351,117
2.12,377,117
2.18,403,117
2.25,429,117
2.45,429,143
2.52,455,169
2.71,481,169
2.98,481,143
3.04,481,117
3.11,481,91
3.18,481,65
3.31,455,65
3.38,429,65
3.64,429,39
3.71,429,13
3.97,455,13
4.04,481,13
4.1,507,13
4.17,533,13
4.37,533,39
4.43,533,65
4.5,533,91
4.57,533,117
4.63,533,143
4.7,533,169
4.77,533,195
4.83,533,221
4.9,533,247
4.96,533,273
5.1,559,273
5.16,585,273
5.23,585,247
5.43,585,221
5.49,585,195
5.56,585,169
5.82,611,169
5.89,637,169
6.09,637,143
6.15,637,117
6.22,637,91
6.28,637,65
6.48,611,65
6.55,585,65
6.75,585,39
6.81,585,13
7.08,611,13
7.14,637,13
7.21,663,13
7.28,689,13
7.34,715,13
7.41,741,13
7.68,741,39
7.74,741,65
7.81,741,91
7.87,741,117
9.07,741,91
9.13,741,65
9.2,715,65
9.26,689,65
9.6,689,91
9.66,689,117
10.05,689,143
10.12,689,169
10.19,689,195
10.25,689,221
10.45,715,221
10.52,741,221
10.72,741,247

=== Segment 5 Start: 16:22:49 | End: 16:22:56 ===
Time (s),x,y
0.07,741,273
0.13,741,299
0.26,741,273
0.33,741,247
0.39,741,221
0.53,741,247
0.59,741,273
0.86,741,299
0.92,741,325
0.99,741,351
1.06,741,377
1.26,715,377
1.33,689,377
1.59,689,351
1.66,689,325
1.86,663,325
1.92,637,351
2.12,637,377
2.72,637,403
2.78,637,429
3.06,663,429
3.11,689,429
3.18,715,429
3.25,741,429
3.51,741,455
3.58,715,481
3.84,689,481
3.91,663,481
3.97,637,481
4.04,611,481
4.1,585,481
4.17,585,455
4.24,585,429
4.57,559,429
4.63,533,429
4.83,533,403
4.9,533,377
4.96,533,351
5.03,533,325
5.23,507,325
5.29,481,351
5.63,481,377
5.69,481,403
5.76,481,429
5.82,481,455
5.89,481,481
6.15,455,481
6.22,429,481
6.28,403,481
6.35,377,481
6.82,351,481
7.08,325,481
7.15,351,481
7.21,377,481
7.28,403,481
7.35,429,481
7.41,429,455
7.48,429,429
7.54,429,403
7.61,429,377

=== Segment 6 Start: 16:22:56 | End: 16:22:57 ===
Time (s),x,y
0.07,429,351
0.13,429,325
0.26,429,351
0.33,429,377
0.39,429,403

=== Segment 7 Start: 16:22:57 | End: 16:23:06 ===
Time (s),x,y
0.07,429,429
0.13,429,455
0.2,429,481
0.46,455,481
0.53,481,481
0.79,481,455
0.86,481,429
0.93,481,403
0.99,481,377
1.06,481,351
1.12,507,325
1.26,533,325
1.52,533,351
1.59,533,377
1.65,533,403
1.72,533,429
1.85,559,429
1.92,585,429
2.18,585,455
2.25,585,481
2.45,611,481
2.51,637,481
2.58,663,481
2.65,689,481
2.71,715,481
2.78,741,481
2.91,741,455
2.98,741,429
3.18,715,429
3.38,689,429
3.44,663,429
3.51,637,429
3.7,637,403
3.77,637,377
3.84,637,351
3.9,663,325
4.03,689,325
4.7,689,351
4.76,689,377
4.96,715,377
5.03,741,377
5.29,741,351
5.36,741,325
5.42,741,299
5.49,741,273
5.55,741,247
5.62,741,221
5.75,715,221
5.88,689,221
6.09,689,195
6.15,689,169
6.22,689,143
6.28,689,117
6.35,689,91
6.41,689,65
6.55,715,65
6.61,741,65
6.81,741,39
6.88,741,13
7.08,715,13
7.14,689,13
7.54,663,13
7.6,637,13
7.67,611,13
7.73,585,13
7.87,585,39
7.93,585,65
8.13,611,65
8.2,637,65
8.39,637,91
8.53,637,117
8.59,637,143
8.66,637,169
8.86,611,169
8.92,585,169
9.13,585,195
9.19,585,221
9.26,585,247
9.32,585,273
9.39,585,299
9.45,585,325
9.52,585,351

=== Segment 8 Start: 16:23:06 | End: 16:23:17 ===
Time (s),x,y
0.07,585,377
0.26,585,351
0.33,585,325
0.73,585,299
0.79,585,273
0.86,585,247
0.92,585,221
0.99,585,195
1.06,585,169
1.26,611,169
1.32,637,169
1.52,637,143
1.59,637,117
1.66,637,91
1.72,637,65
1.92,611,65
1.98,585,65
2.25,585,39
2.31,611,13
2.45,637,13
2.51,663,13
2.58,689,13
3.11,715,13
3.18,741,13
3.37,741,39
3.44,715,65
3.5,689,91
3.84,689,117
3.9,689,143
3.97,689,169
4.49,689,195
4.56,689,221
4.76,715,221
4.82,741,221
5.09,741,247
5.15,741,273
5.22,741,299
5.29,741,325
5.35,741,351
5.42,741,377
5.55,715,377
5.62,689,377
5.82,689,351
5.88,689,325
6.15,663,325
6.21,637,325
6.48,637,351
6.74,637,377
6.81,637,403
6.87,637,429
7.07,663,429
7.14,689,429
7.21,715,429
7.27,741,429
7.47,741,455
7.54,715,481
7.8,689,481
7.87,663,481
7.93,637,481
8.0,611,481
8.07,585,481
8.2,585,455
8.27,585,429
8.59,559,429
8.66,533,429
8.86,533,403
8.92,533,377
8.99,533,351
9.05,533,325
9.19,507,325
9.25,481,325
9.52,481,351
9.59,481,377
9.65,481,403
9.72,481,429
9.78,481,455
9.85,481,481
9.92,455,481
9.98,429,481
10.05,403,481
10.11,377,481
10.18,351,481
10.25,325,481
10.31,299,481
10.38,273,481
10.45,247,481
10.51,221,481
10.64,221,455
10.71,221,429

=== Segment 9 Start: 16:23:17 | End: 16:23:22 ===
Time (s),x,y
1.26,221,455
1.32,221,481
1.72,247,481
1.79,273,481
1.85,299,481
1.92,325,481
1.98,351,481
2.05,377,481
2.12,403,481
2.18,429,455
2.25,429,429
2.31,429,403
2.38,429,377
2.45,429,351
2.51,403,325
2.71,377,325
2.78,351,325
2.84,325,351
2.91,299,377
3.24,273,377
3.31,247,377
3.37,221,377
3.57,221,351
3.64,247,325
3.7,273,299
3.77,273,273
3.9,299,273
3.97,325,273
4.17,351,273
4.23,377,273
4.43,377,247
4.5,351,221
4.7,377,247
5.03,377,221

=== Segment 10 Start: 16:23:22 | End: 16:23:27 ===
Time (s),x,y
0.4,377,247
0.46,377,273
0.66,351,273
0.73,325,273
0.79,299,273
0.86,273,273
1.12,273,299
1.19,273,325
1.45,247,325
1.52,221,325
1.78,221,351
1.85,247,377
2.05,273,377
2.11,299,377
2.18,325,377
2.84,325,351
2.91,325,325
3.17,351,325
3.24,377,325
3.31,403,325
3.37,429,325
3.64,429,351
3.71,429,377
3.77,429,403
3.83,429,429
3.9,429,455
3.97,429,481
4.17,455,481
4.24,481,481
4.5,481,455
4.56,481,429
4.63,481,403

=== Segment 11 Start: 16:23:27 | End: 16:23:28 ===
Time (s),x,y
0.07,481,377
0.27,481,403
0.33,481,429
0.4,481,455
0.53,481,429
0.6,481,403
0.66,481,377
0.73,481,351
0.79,481,325
0.93,507,325
0.99,533,325
1.19,533,351

=== Segment 12 Start: 16:23:28 | End: 16:23:30 ===
Time (s),x,y
0.07,533,377
0.13,533,403
0.2,533,429
0.33,533,403
0.4,533,377
0.59,533,403
0.66,533,429
0.86,559,429
0.93,585,429
1.26,585,455
1.32,585,481
1.45,611,481
1.52,637,481
1.58,663,481
1.65,689,481
1.72,715,481
1.78,741,481
1.98,741,455
2.05,715,429
2.12,689,429
2.18,663,429

=== Segment 13 Start: 16:23:30 | End: 16:23:43 ===
Time (s),x,y
0.39,689,429
0.46,715,429
0.53,741,429
0.66,715,429
0.72,689,429
0.79,663,429
1.72,637,429
2.51,637,403
2.58,637,377
2.64,637,351
2.71,637,325
2.84,663,325
2.91,689,325
3.11,689,351
3.17,689,377
3.37,715,377
3.44,741,351
3.71,741,325
3.77,741,299
3.83,741,273
3.9,741,247
3.97,741,221
4.16,715,221
4.23,689,221
4.5,689,195
4.57,689,169
4.63,689,143
4.7,689,117
4.76,689,91
4.84,689,65
5.03,715,65
5.09,741,65
5.36,741,39
5.42,741,13
5.69,715,13
5.75,689,13
5.82,663,13
5.89,637,13
5.95,611,13
6.02,585,13
6.22,585,39
6.28,611,65
6.35,637,91
6.68,637,117
7.54,637,143
7.74,637,169
7.87,611,169
7.95,585,195
8.27,585,221
8.33,585,247
8.4,585,273
8.47,585,299
8.86,559,273
8.93,533,247
9.32,533,221
9.39,533,195
9.46,533,169
9.52,533,143
9.59,533,117
9.65,533,91
9.72,533,65
9.79,533,39
9.85,533,13
9.99,507,13
10.06,481,13
10.12,455,13
10.19,429,13
10.45,429,39
10.51,429,65
10.71,455,65
10.78,481,65
11.04,481,91
11.11,481,117
11.18,481,143
11.24,481,169
11.37,455,169
11.44,429,169
11.77,429,143
11.84,429,117
11.97,403,117
12.04,377,117
12.1,351,117
12.17,325,117
12.23,299,117
12.3,273,117
12.5,273,91
12.56,273,65
12.76,247,65
12.83,221,91
13.03,221,117
13.09,221,143

=== Segment 14 Start: 16:23:43 | End: 16:24:03 ===
Time (s),x,y
0.07,221,169
0.4,221,143
0.6,221,117
0.67,221,91
0.93,221,65
1.13,247,65
1.19,273,65
1.92,273,91
1.99,273,117
2.32,299,117
2.38,325,117
2.45,351,117
2.52,377,117
2.58,403,117
2.65,429,117
2.85,429,143
2.91,429,169
2.98,429,195
3.38,455,169
3.44,481,143
3.77,481,117
3.84,481,91
3.9,481,65
4.1,455,65
4.17,429,65
4.37,429,39
4.43,429,13
4.63,455,13
4.7,481,13
4.76,507,13
4.83,533,13
5.03,533,39
5.1,533,65
5.16,533,91
5.23,533,117
5.3,533,143
5.36,533,169
5.43,533,195
5.5,533,221
5.56,533,247
5.62,533,273
5.83,559,273
5.89,585,247
6.15,585,221
6.22,585,195
6.28,585,169
6.62,611,169
6.68,637,169
6.88,637,143
6.95,637,117
7.01,637,91
7.08,637,65
7.34,611,65
7.41,585,65
7.67,585,39
7.74,585,13
8.07,611,13
8.13,637,13
8.2,663,13
8.27,689,13
8.34,715,13
8.4,741,13
8.67,741,39
8.73,741,65
8.8,741,91
8.86,741,117
9.13,741,91
9.19,741,65
9.26,741,39
9.33,741,13
9.39,715,13
9.46,689,13
9.86,715,13
9.92,741,13
10.06,741,39
10.12,715,65
10.19,689,91
10.58,689,117
10.65,689,143
10.71,689,169
10.78,689,195
10.85,689,221
11.05,715,221
11.11,741,221
11.31,741,247
11.38,741,273
11.44,741,299
11.51,741,325
11.58,741,351
11.64,741,377
11.77,715,377
11.84,689,377
12.17,689,351
12.24,689,325
12.37,663,325
12.44,637,351
12.7,637,377
13.16,637,403
13.23,637,429
13.43,663,429
13.5,689,429
13.56,715,429
13.63,741,429
13.83,741,455
13.89,741,481
14.16,715,481
14.22,689,481
14.29,663,481
14.36,637,481
14.42,611,481
14.49,585,455
14.56,585,429
14.88,559,429
14.95,533,429
15.28,533,403
15.35,533,377
15.41,533,351
15.48,533,325
15.68,507,325
15.74,481,325
16.01,481,351
16.07,481,377
16.14,481,403
16.21,481,429
16.27,481,455
16.34,455,481
16.47,429,481
16.61,429,455
16.67,429,429
16.73,429,403
16.8,429,377
16.87,429,351
16.93,429,325
17.13,403,325
17.2,377,325
17.26,351,325
17.33,325,325
17.53,325,351
17.59,325,377
17.79,299,377
17.86,273,377
17.93,247,377
17.99,221,377
18.2,221,351
18.26,221,325
18.52,247,325
18.59,273,325
18.72,273,299
18.79,273,273
18.98,299,273
19.05,325,273
19.12,351,273
19.38,377,273

