=== Segment 1 Start: 10:38:08 | End: 10:38:12 ===
Time (s),x,y
19.25,429,455
19.31,429,481
19.78,455,481
19.84,481,481
19.91,507,481
19.98,533,481
20.24,533,455
20.31,533,429
20.64,507,429
20.7,481,429
20.97,481,403
21.03,481,377
21.1,481,351
21.17,481,325
21.23,481,299
21.3,481,273
21.56,507,273
21.63,533,273
21.89,533,299
21.96,533,325
22.23,559,325
22.29,585,325
22.36,611,325
22.42,637,325
22.49,663,325
22.56,689,325
22.89,689,299
22.95,689,273
23.22,715,273
23.28,741,273
23.75,741,247
23.81,741,221
24.27,741,195
24.34,741,169
24.41,741,143
24.47,741,117
24.87,715,117
24.94,689,117
25.4,689,91
25.47,689,65
26.13,715,65
26.19,741,65
26.59,741,39
26.65,741,13
26.99,715,13
27.05,689,13
27.12,663,13
27.18,637,13
27.51,637,39
27.58,637,65
27.65,637,91
27.71,637,117
28.24,611,117
28.31,585,117
28.57,585,143
28.64,585,169
28.9,559,169
28.97,533,169
29.03,507,169
29.1,481,169
29.3,481,195
29.36,481,221
29.96,507,221
30.03,533,221
30.1,559,221
30.16,585,221
30.23,611,221

=== Segment 7 Start: 10:39:47 | End: 10:40:03 ===
Time (s),x,y
0.06,637,221
0.13,663,221
1.32,637,221
1.38,611,221
1.45,585,221
1.52,559,221
2.24,533,221
2.31,507,221
2.37,481,221
2.71,481,195
2.77,481,169
3.04,507,169
3.1,533,169
3.17,559,169
3.23,585,169
3.56,585,143
3.63,585,117
3.9,611,117
3.96,637,117
4.16,637,91
4.23,637,65
4.29,637,39
4.36,637,13
4.62,663,13
4.69,689,13
4.75,715,13
4.82,741,13
5.35,741,39
5.41,741,65
5.68,715,65
5.74,689,65
6.14,689,91
6.2,689,117
6.47,715,117
6.54,741,117
6.93,741,143
7.0,741,169
7.79,741,195
7.92,741,221
7.99,741,247
8.45,741,273
8.52,741,299
8.59,741,325
9.05,741,299
9.18,741,273
9.25,741,247
9.31,741,221
9.71,741,247
9.78,741,273
9.97,715,273
10.04,689,273
10.57,689,299
10.63,689,325
10.96,663,325
11.03,637,325
11.1,611,325
11.16,585,325
11.23,559,325
11.29,533,325
11.5,533,299
11.56,533,273
11.89,507,273
11.95,481,273
12.15,481,299
12.22,481,325
13.15,481,351
13.21,481,377
13.28,481,403
13.35,481,429
13.68,507,429
13.75,533,429
14.14,533,455
14.21,533,481
14.54,507,481
14.6,481,481
14.67,455,481
14.74,429,481
14.87,429,455
14.93,429,429
15.0,429,403
15.07,429,377
15.4,403,377
15.47,377,377
15.93,377,351
15.99,351,325

