=== Segment 1 Start: 13:29:59 | End: 13:30:01 ===
Time (s),x,y
57.09,689,169
57.15,663,169
57.22,637,169
57.42,637,195
57.49,637,221
57.82,663,221
57.88,689,221
58.15,689,247
58.22,689,273
58.29,689,299
58.35,689,325
58.61,663,325
58.68,637,325
58.74,611,325
58.81,585,325
59.07,585,299
59.14,585,273
59.21,585,247
59.27,585,221
59.34,585,195
59.41,585,169
59.54,559,169
59.6,533,169
60.0,533,195
60.07,533,221
60.13,533,247
60.4,533,273
60.46,533,299
60.53,533,325
60.73,507,325
60.8,481,325
61.06,481,299
61.13,481,273
61.39,455,273
61.46,429,273
61.65,429,247
61.72,429,221
61.79,429,195
61.86,429,169
62.12,455,169
62.18,481,169
62.91,481,143
62.98,481,117
63.24,481,91
63.31,481,65
63.57,507,65
63.64,533,65
64.17,533,39
64.36,533,13
64.76,507,13
64.83,481,13
64.89,455,13
64.96,429,13
65.02,403,13
65.09,377,13
65.16,351,13
65.22,325,13
65.55,325,39
65.62,325,65
65.95,299,65
66.02,273,65
66.09,247,65
66.15,221,65
66.55,221,91
66.62,221,117
67.01,195,117
67.08,169,117
67.34,169,91
67.41,169,65
67.67,143,65
67.74,117,65
67.94,117,39
68.0,117,13
68.27,143,13
68.34,169,13
68.4,195,13

=== Segment 8 Start: 13:31:38 | End: 13:31:42 ===
Time (s),x,y
0.07,221,13
0.13,247,13
0.46,273,13
0.66,247,13
0.73,221,13
0.79,195,13
0.86,169,13
0.93,143,13
0.99,117,13
1.52,117,39
1.59,117,65
1.85,143,65
1.92,169,65
2.32,169,91
2.38,169,117
2.65,195,117
2.71,221,117
2.98,221,91
3.04,221,65
3.24,247,65
3.31,273,65
3.37,299,65
3.44,325,65
3.7,325,39
3.77,325,13
3.97,351,13
4.03,377,13

=== Segment 9 Start: 13:31:42 | End: 13:31:43 ===
Time (s),x,y
0.06,403,13
0.13,429,13
0.46,455,13
0.53,481,13
0.59,507,13
0.66,533,13
0.73,559,13
0.79,585,13
1.06,585,39
1.12,585,65

