=== Segment 1 Start: 18:07:50 | End: 18:08:12 ===
Time (s),x,y
Time (s),x,y
0.07,180,140
0.13,180,100
0.6,180,140
0.66,180,180
0.73,180,220
0.8,180,260
0.86,180,300
0.93,180,340
1.19,220,340
1.26,260,340
1.59,260,380
1.65,260,420
1.98,220,420
2.05,180,420
2.31,180,460
2.38,180,500
2.71,140,500
2.77,100,500
2.84,60,500
2.91,20,500
3.17,20,460
3.24,20,420

=== Segment 7 Start: 18:08:54 | End: 18:09:00 ===
Time (s),x,y
0.6,20,460
0.66,20,500
0.73,20,540
1.39,20,580
1.92,60,580
1.98,100,580
2.05,140,580
2.12,180,580
2.18,220,580
2.25,260,580
2.31,300,580
2.38,340,580
3.04,340,540
3.11,380,500
3.44,420,500
3.64,420,460
3.7,420,420
3.77,420,380
3.83,420,340
3.9,420,300
3.97,420,260
4.36,460,260
4.43,500,260
4.76,500,300
4.83,500,340
5.09,540,340
5.16,580,340
5.22,620,340
5.29,660,340
5.55,660,380
5.62,660,420
5.88,700,420

=== Segment 8 Start: 18:09:00 | End: 18:09:10 ===
Time (s),x,y
0.07,740,420
1.98,700,420
2.05,660,420
2.58,660,380
2.65,660,340
2.91,620,340
2.98,580,340
3.05,540,340
3.11,500,340
3.31,500,300
3.38,500,260
3.64,460,260
3.71,420,260
3.84,420,300
3.91,420,340
4.64,420,380
4.7,420,420
4.77,420,460
4.83,420,500
6.35,380,500
6.42,340,500
6.75,340,540
6.82,340,580
7.28,300,580
7.35,260,580
7.42,220,580
7.48,180,580
7.55,140,580
7.61,100,580
7.68,60,580
7.75,20,580
8.08,20,540
8.67,20,500
8.74,20,460
8.8,20,420
9.13,60,420
9.2,100,420
9.47,100,380
9.53,100,340
9.6,100,300
9.66,100,260
9.93,60,260
9.99,20,260
10.26,20,220
10.33,20,180
10.59,60,180
10.66,100,180

=== Segment 9 Start: 18:09:10 | End: 18:09:19 ===
Time (s),x,y
0.6,60,180
0.66,20,180
1.19,20,220
1.26,20,260
1.32,60,260
1.39,100,260
1.85,100,300
1.92,100,340
1.98,100,380
2.05,100,420
2.12,60,420
2.18,20,420
2.64,20,460
2.71,20,500
2.78,20,540
3.9,60,500
4.23,100,500
4.3,140,500
4.36,180,500
4.69,180,460
4.76,180,420
5.16,220,420
5.22,260,420
5.29,260,380
5.35,260,340
5.88,220,340
5.95,180,340
6.28,180,300
6.35,180,260
6.41,180,220
6.48,180,180
6.54,180,140
6.61,180,100
7.07,220,100
7.14,260,100
7.2,300,100
7.27,340,100
7.47,340,140
7.54,340,180
7.73,380,180
7.8,420,180
8.0,420,140
8.07,420,100
8.33,460,100
8.4,500,100
8.47,540,100

=== Segment 10 Start: 18:09:19 | End: 18:09:36 ===
Time (s),x,y
0.07,580,100
0.66,540,100
0.73,500,100
0.79,460,100
0.86,420,100
2.25,420,140
2.32,420,180
4.04,380,180
4.1,340,180
4.3,340,140
4.37,340,100
4.57,300,100
4.63,260,100
4.7,220,100
4.77,180,100
5.1,180,140
5.16,180,180
5.76,180,220
5.83,180,260
5.89,180,300
5.96,180,340
6.22,220,340
6.29,260,340
6.55,260,380
6.62,260,420
6.95,220,420
7.02,180,420
7.41,180,460
7.48,180,500
7.68,140,500
7.75,100,500
7.81,60,500
7.88,20,500
8.07,20,540
8.14,20,580
8.41,60,580
8.47,100,580
10.06,140,580
10.12,180,580
10.19,220,580
10.26,260,580
10.32,300,580
10.39,340,580
10.79,340,540
10.85,340,500
11.71,380,500
11.78,420,500
12.24,420,460
12.31,420,420
12.38,420,380
12.44,420,340
12.51,420,300
12.57,420,260
12.97,460,260
13.04,500,260
13.43,500,300
13.5,500,340
13.83,540,340
13.9,580,340
13.96,620,340
14.03,660,340
14.49,660,380
14.56,660,420
14.89,700,420
14.95,740,420
15.28,740,460
15.35,740,500
15.75,700,500
15.81,660,500
15.88,620,500
15.94,580,500
16.34,580,540
16.41,580,580
16.74,540,580
16.81,500,580
17.07,500,540
17.14,500,500
17.2,500,460
17.27,500,420
17.47,540,420
17.53,580,420

=== Segment 11 Start: 18:09:36 | End: 18:09:47 ===
Time (s),x,y
0.92,540,420
0.99,500,420
1.26,500,460
1.32,500,500
1.39,500,540
1.45,500,580
1.72,540,580
1.78,580,540
1.85,620,500
2.58,660,500
2.64,700,500
2.71,740,500
3.04,740,460
3.1,740,420
3.17,740,380
3.24,740,340
3.83,740,380
3.9,740,420
4.23,700,420
4.3,660,420
4.63,660,380
4.69,660,340
5.02,620,340
5.09,580,340
5.16,540,340
5.22,500,340
5.49,500,300
5.55,500,260
5.88,460,260
5.95,420,260
6.22,420,300
6.28,420,340
6.35,420,380
6.41,420,420
6.48,420,460
6.55,420,500
7.14,380,500
7.21,340,500
7.27,300,500
7.34,260,500
7.74,300,500
7.8,340,500
7.87,380,500
8.33,340,540
8.4,300,580
9.26,260,580
9.32,220,580
9.39,180,580
9.46,140,580
9.52,100,580
9.59,60,580
9.66,20,580
10.12,20,540
10.18,20,500
10.25,20,460
10.32,20,420
10.51,60,420

=== Segment 12 Start: 18:09:47 | End: 18:09:49 ===
Time (s),x,y
0.07,100,420
0.59,60,420
0.66,20,420
1.12,20,460
1.19,20,500
1.25,20,540
1.32,20,580
1.59,60,580
1.65,100,580
1.72,140,580
1.78,180,580
1.85,220,580
1.92,260,580

=== Segment 13 Start: 18:09:49 | End: 18:09:57 ===
Time (s),x,y
0.07,300,580
1.39,260,580
1.45,220,580
1.52,180,580
1.59,140,580
1.65,100,580
1.72,60,580
1.79,20,580
2.31,60,580
2.98,20,580
3.44,20,540
3.5,20,500
3.57,20,460
4.17,20,500
4.5,60,500
4.56,100,500
4.63,140,500
4.69,180,500
5.02,180,460
5.09,180,420
5.75,220,420
5.82,260,420
6.22,260,380
6.28,260,340
6.61,220,340
6.68,180,340
7.08,180,300
7.14,180,260
7.21,180,220
7.27,180,180
7.34,180,140
7.41,180,100
7.8,220,100
7.87,260,100
7.94,300,100
8.0,340,100
8.33,340,140

=== Segment 14 Start: 18:09:57 | End: 18:10:06 ===
Time (s),x,y
0.07,340,180
1.52,340,140
1.59,300,100
1.72,260,100
1.78,220,100
1.85,180,100
2.18,180,140
2.25,180,180
2.31,180,220
2.38,180,260
2.44,180,300
2.51,220,340
2.58,260,380
2.91,260,420
3.24,220,420
3.3,180,420
3.57,180,460
3.63,180,500
4.03,140,500
4.1,100,500
4.16,60,500
4.23,20,500
4.56,20,540
4.63,20,580
4.89,60,580
4.96,100,580
5.02,140,580
5.09,180,580
5.15,220,580
5.22,260,580
5.29,300,580
5.35,340,580
6.54,340,540
6.61,340,500
6.87,380,500
6.94,420,500
7.21,420,460
7.27,420,420
7.34,420,380
7.4,420,340
7.47,420,300
7.54,420,260
7.8,460,260
7.87,500,260
8.2,500,300
8.26,500,340
8.46,540,340
8.53,580,340
8.59,620,340
8.66,660,340
8.99,660,380
9.06,660,420
9.12,700,420

=== Segment 15 Start: 18:10:06 | End: 18:10:15 ===
Time (s),x,y
0.07,740,420
2.38,700,420
2.45,660,420
2.71,660,380
2.78,660,340
3.04,620,340
3.11,580,340
3.18,540,340
3.24,500,340
3.51,500,300
3.57,500,260
3.84,460,260
3.9,420,260
4.17,420,300
4.23,420,340
4.3,420,380
4.36,420,420
4.43,420,460
4.5,420,500
4.76,380,500
4.83,340,500
4.9,300,500
4.96,260,500
5.36,300,500
5.42,340,540
5.62,340,580
5.82,300,580
5.89,260,580
5.95,220,580
6.02,180,580
6.08,140,580
6.15,100,580
6.22,60,580
6.28,20,580
6.88,20,540
6.94,20,500
7.41,20,460
7.47,20,420
8.33,60,420
8.4,100,420
8.79,100,380
8.86,100,340
8.93,100,300
9.0,100,260

