=== Segment 1 Start: 21:21:12 | End: 21:21:23 ===
Time (s),x,y
17.78,741,65
18.05,715,65
18.11,689,65
18.64,689,91
18.71,689,117
19.17,663,117
19.24,637,117
19.31,611,117
19.37,585,117
19.77,585,143
19.84,585,169
20.3,559,169
20.37,533,169
21.1,533,195
21.16,533,221
21.56,507,221
21.62,481,221
21.89,481,195
21.95,481,169

=== Segment 3 Start: 21:21:44 | End: 21:21:48 ===
Time (s),x,y
1.12,14,43
1.19,14,72
1.39,43,72
1.46,72,72
1.52,101,72
1.59,130,72
1.65,159,72
1.72,188,72
1.79,217,72
1.85,246,72
1.92,275,72
1.98,304,72
2.25,304,101
2.32,304,130
2.38,304,159
2.45,304,188
2.58,275,188
2.65,246,188
2.84,246,217
2.91,246,246
3.18,275,246

=== Segment 4 Start: 21:21:48 | End: 21:21:52 ===
Time (s),x,y
0.86,16,48
0.93,16,80
0.99,16,112
1.06,16,144
1.12,16,176
1.19,16,208
1.39,48,208
1.45,80,208
1.85,80,240
1.92,80,272
2.18,112,272
2.25,144,272
2.51,144,240
2.58,144,208
2.64,144,176
2.71,144,144
2.84,112,144
2.91,80,144
3.24,80,112
3.31,80,80
3.37,80,48
3.44,80,16
3.77,112,16
3.84,144,16
3.9,176,16
3.97,208,16
4.17,208,48
4.24,208,80

=== Segment 5 Start: 21:21:52 | End: 21:21:56 ===
Time (s),x,y
0.86,45,15
0.92,75,15
1.19,75,45
1.25,75,75
1.45,45,75
1.52,15,75
1.71,15,105
1.78,15,135
2.11,45,135
2.18,75,135
2.44,75,165
2.51,75,195
2.57,75,225
2.64,75,255
2.78,105,255
2.84,135,255
2.91,165,255
2.97,195,255
3.04,225,255
3.11,255,255
3.17,285,255
3.24,315,255
3.3,345,255
3.37,375,255
3.44,405,255
3.5,435,255
3.57,465,255
3.63,495,255
3.7,525,255

=== Segment 6 Start: 21:21:56 | End: 21:22:03 ===
Time (s),x,y
0.86,13,40
0.93,13,67
1.19,40,67
1.26,67,67
1.59,67,94
1.65,67,121
1.72,67,148
1.78,67,175
1.98,94,175
2.05,121,175
2.31,121,148
2.38,121,121
2.44,121,94
2.51,121,67
2.58,121,40
2.64,121,13
2.84,148,13
2.91,175,13
2.97,202,13
3.04,229,13
3.11,256,13
3.17,283,13
3.24,310,13
3.3,337,13
3.5,337,40
3.57,337,67
3.83,310,67
3.9,283,67
4.17,283,94
4.23,283,121
4.3,283,148
4.36,283,175
4.56,310,175
4.63,337,175
4.7,364,175
4.77,391,175
4.83,418,175
4.9,445,175
5.16,445,202
5.23,418,229
5.49,391,229
5.55,364,229
5.62,337,229
5.69,310,229
5.75,283,229
5.82,256,229
5.88,229,229
5.95,202,229
6.02,175,229
6.21,175,202
6.28,175,175
6.48,202,175
6.61,229,175
6.87,229,148
6.94,229,121

=== Segment 7 Start: 21:22:03 | End: 21:22:04 ===
Time (s),x,y
0.79,48,16
0.86,80,16
0.92,112,16
0.99,144,16
1.05,176,16
1.12,208,16
1.19,240,16
1.26,272,16
1.32,304,16
1.39,336,16
1.58,336,48
1.65,304,80
1.78,272,80

=== Segment 8 Start: 21:22:04 | End: 21:22:09 ===
Time (s),x,y
1.25,40,13
1.32,67,13
1.38,94,13
1.45,121,13
1.78,94,13
1.85,67,13
1.91,40,13
1.98,13,13
2.18,40,13
2.24,67,13
2.31,94,13
2.37,121,13
2.84,121,40
2.9,121,67
3.17,94,67
3.23,67,67
3.3,40,67
3.37,13,67
3.63,13,94
3.7,13,121
3.76,13,148
3.83,13,175
4.09,40,175
4.16,67,175
4.42,67,202
4.49,67,229

=== Segment 9 Start: 21:22:09 | End: 21:22:26 ===
Time (s),x,y
1.72,43,14
1.78,72,14
1.85,101,14
1.92,130,14
2.18,130,43
2.78,130,72
2.84,130,101
2.91,130,130
3.17,101,130
3.24,72,130
3.44,72,159
3.5,72,188
3.83,101,188
3.9,130,188
4.36,130,217
4.43,130,246
4.69,101,246
4.76,72,246
4.82,43,246
4.89,14,246
5.09,14,275
5.15,14,304
5.49,43,304
5.55,72,304
5.82,72,333
5.88,72,362
6.14,43,362
6.21,14,362
6.48,14,391
6.54,14,420
7.07,43,420
7.13,72,420
7.2,101,420
7.27,130,420
9.32,130,391
9.38,130,362
9.45,130,333
9.51,130,304
9.71,159,304
9.78,188,304
10.04,188,275
10.11,188,246
10.24,217,246
10.31,246,246
10.37,275,246
10.44,304,246
10.97,275,246
11.04,246,246
11.1,217,246
11.43,246,246
11.5,275,246
11.56,304,246
11.76,304,217
11.83,304,188
12.09,275,188
12.16,246,188
12.36,246,159
12.42,246,130
12.49,246,101
12.56,246,72
12.63,246,43
12.69,246,14
13.09,275,14
13.15,304,14
13.22,333,14
13.29,362,14
13.48,362,43
13.55,362,72
13.82,391,72
13.88,420,72
13.95,449,72
14.01,478,72
14.08,507,72
14.14,536,72
14.34,536,101
14.41,536,130
14.47,536,159
14.54,536,188
14.67,565,188
14.74,594,188
15.0,594,159
15.07,594,130
15.27,623,130
15.33,652,130
15.4,681,130
15.46,710,130
15.53,739,130
15.6,768,130
15.86,768,101
15.93,768,72
16.13,739,72
16.19,710,72
16.46,710,43
16.52,710,14
16.72,739,14

=== Segment 10 Start: 21:22:26 | End: 21:22:34 ===
Time (s),x,y
2.24,16,48
2.31,48,80
2.57,80,80
2.91,80,48
2.97,80,16
3.24,112,16
3.3,144,16
3.57,144,48
3.63,144,80
3.9,176,80
3.97,208,80
4.23,208,112
4.3,208,144
4.49,176,144
4.56,144,144
5.29,144,176
5.36,144,208
5.62,176,208
5.69,208,208
5.76,240,208
5.82,272,208
5.96,272,240
6.02,272,272
6.35,240,272
6.41,208,272
6.68,208,304
6.74,208,336
7.01,240,336
7.07,272,336
7.14,304,336
7.21,336,336
7.47,336,368
7.54,336,400
7.73,304,400
7.8,272,400
7.87,240,400
7.93,208,400
8.13,208,432
8.2,208,464
8.46,240,464
8.53,272,464
8.59,304,464
8.66,336,464
8.73,368,464
8.79,400,464

=== Segment 11 Start: 21:22:34 | End: 21:22:41 ===
Time (s),x,y
0.07,48,16
0.13,80,16
0.93,112,16
0.99,144,16
1.06,176,16
1.12,208,16
1.39,208,48
1.45,176,80
1.85,144,80
1.92,112,80
1.98,80,80
2.31,80,112
2.38,80,144
2.44,80,176
2.51,80,208
2.77,112,208
2.84,144,208
2.91,176,208
2.97,208,208
3.44,208,240
3.5,208,272
3.57,208,304
3.64,208,336
3.7,208,368
3.77,208,400
4.03,176,400
4.1,144,400
4.36,144,368
4.43,144,336
4.56,112,336
4.63,80,336
4.69,48,336
4.76,16,336
4.89,16,304
4.96,16,272
5.02,16,240
5.09,16,208
6.08,16,240
6.15,16,272
6.54,48,272

=== Segment 12 Start: 21:22:41 | End: 21:22:47 ===
Time (s),x,y
0.86,15,45
0.93,15,75
0.99,15,105
1.06,15,135
1.26,45,135
1.33,75,135
1.52,75,105
1.59,75,75
1.79,105,75
1.85,135,75
2.18,135,45
2.25,135,15
2.52,165,15
2.58,195,15
2.98,195,45
3.05,195,75
3.11,195,105
3.18,195,135
3.44,225,135
3.51,255,135
3.57,285,135
3.64,315,135
3.9,315,105
3.97,315,75
4.17,345,75
4.23,375,75
4.3,405,75
4.36,435,75
4.63,435,105
4.7,435,135
4.76,435,165
4.83,435,195
4.89,465,195
4.96,495,195
5.22,495,165
5.29,495,135
5.49,525,135
5.56,555,135
5.75,555,105

=== Segment 13 Start: 21:22:47 | End: 21:22:50 ===
Time (s),x,y
0.79,17,52
0.86,17,87
1.06,52,87
1.12,87,87
1.39,87,122
1.46,87,157
1.65,52,157
1.72,17,157
1.92,17,192
1.98,17,227
2.25,52,227
2.31,87,227
2.58,87,262
2.64,87,297
2.78,122,297
2.84,157,297
2.91,192,297
2.98,227,297
3.04,262,297
3.11,297,297

