=== Segment 1 Start: 21:16:58 | End: 21:17:12 ===
Time (s),x,y
5.56,20,460
5.62,20,420
5.69,20,380
5.76,20,340
6.35,20,380
6.75,20,420
7.15,60,420
7.21,100,420
7.28,140,420
7.35,180,420

=== Segment 9 Start: 21:17:53 | End: 21:17:54 ===
Time (s),x,y
0.07,220,420
0.66,180,420
0.73,140,420
0.79,100,420
0.86,60,420
0.92,20,420

=== Segment 10 Start: 21:17:54 | End: 21:17:55 ===
Time (s),x,y
0.59,20,460
0.66,20,500
0.73,20,540
0.79,20,580
1.06,60,580
1.12,100,580
1.52,140,580

=== Segment 11 Start: 21:17:55 | End: 21:18:01 ===
Time (s),x,y
0.07,180,580
0.13,220,580
0.66,260,580
0.73,300,580
0.8,340,580
0.86,380,580
0.93,420,580
0.99,460,580
1.06,500,580
1.13,540,580
1.19,580,580
1.26,620,580
1.32,660,580
1.39,700,580
1.46,740,580
2.64,740,540
2.71,740,500
2.78,740,460
2.84,740,420
2.91,740,380
2.97,740,340
3.04,740,300
3.1,740,260
3.17,740,220
3.24,740,180
3.44,700,180
3.5,660,180
3.7,660,140
3.77,660,100
3.96,620,100
4.03,580,100
4.1,540,100
4.16,500,100
4.23,460,100
4.29,420,100
4.43,420,60
4.49,420,20
4.76,460,20
4.82,500,20
4.89,540,20
4.96,580,20
5.02,620,20
5.09,660,20
5.16,700,20
5.22,740,20

=== Segment 12 Start: 21:18:01 | End: 21:18:18 ===
Time (s),x,y
2.71,700,20
2.78,660,20
2.85,620,20
2.91,580,20
2.98,540,20
3.04,500,20
3.44,460,20
3.51,420,20
3.57,380,20
4.24,420,20
4.3,460,20
4.83,420,20
5.43,420,60
5.49,420,100
5.69,460,100
5.75,500,100
5.82,540,100
5.89,580,100
5.96,620,100
6.02,660,100
6.22,660,140
6.28,660,180
6.55,700,180
6.61,740,180
6.88,740,220
6.94,740,260
7.01,740,300
7.07,740,340
7.14,740,380
7.21,740,420
7.27,740,460
7.34,740,500
7.41,740,540
7.47,740,580
7.81,700,580
7.87,660,580
7.94,620,580
8.0,580,580
8.07,540,580
8.14,500,580
8.2,460,580
8.27,420,580
8.33,380,580
8.4,340,580
8.47,300,580
8.53,260,580
8.6,220,580
8.66,180,580
8.73,140,580
8.8,100,580
8.86,60,580
8.93,20,580
9.19,20,540
9.26,20,500
9.32,20,460
9.39,20,420
9.46,20,380
9.52,20,340
10.05,20,380
10.12,20,420
10.58,60,420
10.65,100,420
10.71,140,420
10.78,180,420
10.85,220,420
10.91,260,420
11.11,260,460
11.18,260,500
11.37,300,500
11.44,340,500
11.64,340,460
11.71,340,420
11.9,380,420
11.97,420,420
12.24,420,460
12.3,420,500
12.5,460,500
12.57,500,500
12.76,500,460
12.83,500,420
12.9,500,380
12.96,500,340
13.1,540,340
13.16,580,340
13.42,580,380
13.49,580,420
13.69,620,420
13.75,660,420
14.02,660,380
14.09,660,340
14.15,660,300
14.22,660,260
14.42,620,260
14.48,580,260
14.68,580,220
14.75,580,180
14.94,540,180
15.01,500,180
15.67,500,220
15.74,500,260
16.2,460,260
16.27,420,260
16.46,420,300
16.53,420,340
16.79,380,340
16.86,340,340
16.93,300,340
16.99,260,340
17.06,220,340
17.13,180,340
17.19,140,340

=== Segment 13 Start: 21:18:18 | End: 21:18:20 ===
Time (s),x,y
0.07,100,340
0.66,140,340
0.73,180,340
0.79,220,340
0.86,260,340
0.93,300,340
0.99,340,340
1.06,380,340
1.12,420,340
1.39,420,300
1.45,420,260
1.65,460,260
1.72,500,260
1.91,500,220
1.98,500,180

=== Segment 14 Start: 21:18:20 | End: 21:18:28 ===
Time (s),x,y
0.73,540,180
0.79,580,180
0.99,580,220
1.07,580,260
1.32,620,260
1.39,660,260
1.52,660,300
1.59,660,340
1.65,660,380
1.72,660,420
1.98,620,420
2.05,580,420
2.31,580,380
2.38,580,340
2.58,540,340
2.64,500,380
2.91,500,420
2.97,500,460
3.04,500,500
3.57,460,500
3.63,420,500
3.9,420,460
3.96,420,420
4.29,380,420
4.36,340,420
4.69,340,460
4.75,340,500
5.08,300,500
5.15,260,500
6.07,260,460
6.14,260,420
6.47,220,420
6.54,180,420
6.6,140,420
6.67,100,420
6.74,60,420
6.8,20,420
7.07,20,460
7.13,20,500
7.2,20,540
7.27,20,580
7.53,60,580
7.6,100,580
7.67,140,580
7.73,180,580
7.8,220,580
7.86,260,580
7.93,300,580
8.0,340,580
8.06,380,580
8.13,420,580
8.19,460,580
8.26,500,580
8.33,540,580
8.39,580,580

=== Segment 15 Start: 21:18:28 | End: 21:18:57 ===
Time (s),x,y
0.93,620,580
1.0,660,580
1.06,700,580
1.13,740,580
1.86,740,540
1.92,740,500
1.99,740,460
2.05,740,420
2.12,740,380
2.19,740,340
2.25,740,300
2.32,740,260
2.39,740,220
2.45,740,180
2.65,700,180
2.72,660,180
3.05,660,140
3.11,660,100
3.38,620,100
3.44,580,100
3.51,540,100
3.57,500,100
3.64,460,100
3.71,420,100
3.9,420,60
3.97,420,20
4.23,380,20
4.3,340,20
4.96,340,60
5.22,340,100
5.29,340,140
5.35,340,180
5.62,300,180
5.69,260,180
5.89,260,140
5.95,260,100
6.02,260,60
6.08,260,20
6.35,220,20
6.41,180,20
6.48,140,20
6.55,100,20
6.81,100,60
6.88,100,100
6.94,100,140
7.01,100,180
7.67,140,180
7.74,180,180
8.0,180,220
8.07,180,260
8.53,220,260
8.6,260,260
9.39,220,260
9.46,180,260
9.79,180,220
9.85,180,180
9.99,140,180
10.05,100,180
10.38,100,140
10.45,100,100
10.52,100,60
10.58,100,20
10.91,140,20
10.98,180,20
11.05,220,20
11.11,260,20
11.38,260,60
11.44,260,100
11.51,260,140
11.58,260,180
11.91,300,180
11.97,340,180
12.04,380,180
12.11,420,180
12.9,380,180
12.96,340,180
13.3,340,140
13.36,340,100
13.43,340,60
13.49,340,20
14.09,380,20
14.15,420,20
14.22,460,20
14.29,500,20
15.68,460,20
15.74,420,20
15.81,380,20
15.87,340,20
16.2,380,20
16.27,420,20
16.73,420,60
16.8,420,100
16.93,460,100
17.0,500,100
17.06,540,100
17.13,580,100
17.19,620,100
17.26,660,100
17.46,660,140
17.53,660,180
17.72,700,180
17.79,740,180
18.19,740,220
18.25,740,260
18.32,740,300
18.38,740,340
18.45,740,380
18.51,740,420
18.58,740,460
18.65,740,500
18.71,740,540
18.78,740,580
19.05,700,580
19.11,660,580
19.18,620,580
19.24,580,580
19.31,540,580
19.38,500,580
19.44,460,580
19.51,420,580
19.57,380,580
19.64,340,580
19.7,300,580
19.77,260,580
19.83,220,580
19.9,180,580
19.97,140,580
20.03,100,580
20.1,60,580
20.17,20,580
20.3,20,540
20.36,20,500
20.43,20,460
20.5,20,420
20.56,20,380
20.89,60,420
21.23,100,420
21.29,140,420
21.36,180,420
21.42,220,420
21.49,260,420
21.75,260,460
21.82,260,500
22.02,300,500
22.08,340,500
22.35,340,460
22.42,340,420
22.61,380,420
22.68,420,420
22.94,420,460
23.01,420,500
23.2,460,500
23.27,500,500
23.47,500,460
23.53,500,420
23.6,500,380
23.67,500,340
23.8,540,340
23.87,580,340
24.2,580,380
24.26,580,420
24.53,620,420
24.59,660,420
24.86,660,380
24.92,660,340
24.99,660,300
25.06,660,260
25.32,620,260
25.39,580,260
25.65,580,220
25.72,580,180
25.91,540,180
25.98,500,180
26.31,500,220
26.38,500,260
26.57,460,260
26.64,420,260
27.5,420,300
27.57,420,340
27.96,380,340
28.03,340,340
28.1,300,340
28.16,260,340
28.23,220,340
28.3,180,340
28.36,140,340
28.43,100,340
28.63,100,300
28.7,100,260
28.83,60,260
28.9,20,260
29.16,20,220
29.22,20,180

