Segment Start,Segment End,Time,x,y
15:35:26,15:35:42,13.1,500,500
15:35:26,15:35:42,13.17,540,500
15:35:26,15:35:42,13.23,580,500
15:35:26,15:35:42,13.63,580,540
15:35:26,15:35:42,13.7,580,580
15:35:26,15:35:42,13.96,620,580
15:35:26,15:35:42,14.03,660,580
15:35:26,15:35:42,14.09,700,580
15:35:26,15:35:42,14.16,740,540
15:35:26,15:35:42,14.56,740,500
15:35:26,15:35:42,14.63,740,460
15:35:26,15:35:42,14.69,740,420
15:35:26,15:35:42,14.76,740,380
15:35:26,15:35:42,14.82,740,340
15:35:26,15:35:42,14.89,740,300
15:35:26,15:35:42,14.96,740,260
15:35:26,15:35:42,15.02,740,220
15:35:26,15:35:42,15.09,740,180
15:35:26,15:35:42,15.16,740,140
15:35:26,15:35:42,15.22,740,100
15:35:26,15:35:42,15.55,700,100
15:35:26,15:35:42,15.62,660,100
15:35:26,15:35:42,16.55,660,140
15:35:42,15:35:47,0.07,660,180
15:35:42,15:35:47,0.53,660,140
15:35:42,15:35:47,0.59,660,100
15:35:42,15:35:47,0.66,660,60
15:35:42,15:35:47,0.73,660,20
15:35:42,15:35:47,0.99,700,20
15:35:42,15:35:47,1.39,660,20
15:35:42,15:35:47,1.45,620,20
15:35:42,15:35:47,1.52,580,20
15:35:42,15:35:47,1.92,620,20
15:35:42,15:35:47,1.98,660,20
15:35:42,15:35:47,2.05,700,20
15:35:42,15:35:47,2.38,660,20
15:35:42,15:35:47,2.45,620,20
15:35:42,15:35:47,3.31,660,60
15:35:42,15:35:47,3.37,700,100
15:35:42,15:35:47,3.44,740,140
15:35:42,15:35:47,4.16,740,180
15:35:42,15:35:47,4.23,740,220
15:35:42,15:35:47,4.3,740,260
15:35:42,15:35:47,4.36,740,300
15:35:42,15:35:47,4.43,740,340
15:35:42,15:35:47,4.49,740,380
15:35:42,15:35:47,4.56,740,420
15:35:42,15:35:47,4.63,740,460
15:35:42,15:35:47,4.69,740,500
15:35:42,15:35:47,4.76,740,540
15:35:42,15:35:47,4.83,740,580
15:35:42,15:35:47,4.96,700,580
15:35:42,15:35:47,5.03,660,580
15:35:42,15:35:47,5.09,620,580
15:35:42,15:35:47,5.16,580,580
15:35:47,15:35:58,0.53,620,580
15:35:47,15:35:58,0.6,660,580
15:35:47,15:35:58,0.66,700,580
15:35:47,15:35:58,0.73,740,580
15:35:47,15:35:58,1.39,740,540
15:35:47,15:35:58,1.45,740,500
15:35:47,15:35:58,1.52,740,460
15:35:47,15:35:58,1.59,740,420
15:35:47,15:35:58,1.65,740,380
15:35:47,15:35:58,1.72,740,340
15:35:47,15:35:58,1.79,740,300
15:35:47,15:35:58,1.85,740,260
15:35:47,15:35:58,1.92,740,220
15:35:47,15:35:58,2.64,700,260
15:35:47,15:35:58,2.91,660,260
15:35:47,15:35:58,2.98,620,260
15:35:47,15:35:58,3.04,580,260
15:35:47,15:35:58,3.37,580,220
15:35:47,15:35:58,3.44,580,180
15:35:47,15:35:58,3.77,540,180
15:35:47,15:35:58,3.84,500,180
15:35:47,15:35:58,4.56,500,220
15:35:47,15:35:58,4.63,500,260
15:35:47,15:35:58,5.16,460,260
15:35:47,15:35:58,5.23,420,260
15:35:47,15:35:58,5.29,380,260
15:35:47,15:35:58,5.36,340,260
15:35:47,15:35:58,5.42,300,260
15:35:47,15:35:58,5.49,260,260
15:35:47,15:35:58,5.69,300,260
15:35:47,15:35:58,5.76,340,260
15:35:47,15:35:58,5.82,380,260
15:35:47,15:35:58,5.89,420,260
15:35:47,15:35:58,5.95,460,260
15:35:47,15:35:58,6.02,500,260
15:35:47,15:35:58,6.22,500,220
15:35:47,15:35:58,6.29,500,180
15:35:47,15:35:58,6.62,540,180
15:35:47,15:35:58,6.68,580,180
15:35:47,15:35:58,7.54,580,220
15:35:47,15:35:58,7.61,580,260
15:35:47,15:35:58,7.94,620,260
15:35:47,15:35:58,8.01,660,260
15:35:47,15:35:58,8.07,700,260
15:35:47,15:35:58,8.14,740,260
15:35:47,15:35:58,8.67,740,220
15:35:47,15:35:58,8.74,740,180
15:35:47,15:35:58,8.8,740,140
15:35:47,15:35:58,8.87,740,100
15:35:47,15:35:58,9.2,700,100
15:35:47,15:35:58,9.27,660,100
15:35:47,15:35:58,9.66,660,60
15:35:47,15:35:58,9.73,660,20
15:35:47,15:35:58,9.99,620,20
15:35:47,15:35:58,10.06,580,20
15:35:47,15:35:58,10.12,540,20
15:35:47,15:35:58,10.19,500,20
15:35:47,15:35:58,10.59,500,60
15:35:47,15:35:58,10.65,500,100
15:35:47,15:35:58,10.92,540,100
15:35:47,15:35:58,10.98,580,100
15:35:58,15:36:03,0.46,540,100
15:35:58,15:36:03,0.53,500,100
15:35:58,15:36:03,0.6,460,100
15:35:58,15:36:03,1.19,500,60
15:35:58,15:36:03,1.26,540,20
15:35:58,15:36:03,2.25,580,20
15:35:58,15:36:03,2.32,620,20
15:35:58,15:36:03,2.38,660,20
15:35:58,15:36:03,2.45,700,20
15:35:58,15:36:03,3.37,660,60
15:35:58,15:36:03,3.64,660,100
15:35:58,15:36:03,3.77,700,100
15:35:58,15:36:03,3.84,740,100
15:35:58,15:36:03,4.17,740,140
15:35:58,15:36:03,4.23,740,180
15:35:58,15:36:03,4.3,740,220
15:35:58,15:36:03,4.37,740,260
15:35:58,15:36:03,4.43,740,300
15:35:58,15:36:03,4.5,740,340
15:36:03,15:36:03,0.07,740,380
15:36:03,15:36:03,0.13,740,420
15:36:03,15:36:03,0.6,740,380
15:36:03,15:36:03,0.66,740,340
15:36:03,15:36:03,0.73,740,300
15:36:03,15:36:08,0.07,740,260
15:36:03,15:36:08,0.13,740,220
15:36:03,15:36:08,0.2,740,180
15:36:03,15:36:08,0.59,740,220
15:36:03,15:36:08,0.66,740,260
15:36:03,15:36:08,0.73,740,300
15:36:03,15:36:08,0.79,740,340
15:36:03,15:36:08,1.78,740,300
15:36:03,15:36:08,1.85,740,260
15:36:03,15:36:08,1.92,740,220
15:36:03,15:36:08,1.98,740,180
15:36:03,15:36:08,2.78,740,220
15:36:03,15:36:08,2.84,740,260
15:36:03,15:36:08,2.91,740,300
15:36:03,15:36:08,3.83,700,260
15:36:03,15:36:08,4.43,660,260
15:36:08,15:36:10,0.07,620,260
15:36:08,15:36:10,0.13,580,260
15:36:08,15:36:10,0.93,580,220
15:36:08,15:36:10,0.99,580,180
15:36:08,15:36:10,1.26,540,180
15:36:08,15:36:10,1.32,500,180
15:36:08,15:36:10,1.65,500,220
15:36:08,15:36:10,1.72,500,260
15:36:08,15:36:10,2.05,460,260
15:36:08,15:36:10,2.31,420,260
15:36:08,15:36:10,2.38,380,260
15:36:10,15:36:24,0.07,340,260
15:36:10,15:36:24,0.13,300,260
15:36:10,15:36:24,0.2,260,260
15:36:10,15:36:24,0.53,300,260
15:36:10,15:36:24,0.6,340,260
15:36:10,15:36:24,0.66,380,260
15:36:10,15:36:24,0.73,420,260
15:36:10,15:36:24,0.79,460,260
15:36:10,15:36:24,0.86,500,260
15:36:10,15:36:24,2.84,500,220
15:36:10,15:36:24,2.91,500,180
15:36:10,15:36:24,3.24,540,180
15:36:10,15:36:24,3.31,580,180
15:36:10,15:36:24,3.9,580,220
15:36:10,15:36:24,3.97,580,260
15:36:10,15:36:24,4.37,620,260
15:36:10,15:36:24,4.43,660,260
15:36:10,15:36:24,4.5,700,260
15:36:10,15:36:24,4.56,740,260
15:36:10,15:36:24,5.16,740,300
15:36:10,15:36:24,5.22,740,340
15:36:10,15:36:24,5.29,740,380
15:36:10,15:36:24,5.36,740,420
15:36:10,15:36:24,5.42,740,460
15:36:10,15:36:24,5.49,740,500
15:36:10,15:36:24,5.56,740,540
15:36:10,15:36:24,5.62,740,580
15:36:10,15:36:24,6.08,700,580
15:36:10,15:36:24,6.15,660,580
15:36:10,15:36:24,6.22,620,580
15:36:10,15:36:24,6.28,580,580
15:36:10,15:36:24,6.61,580,540
15:36:10,15:36:24,6.68,580,500
15:36:10,15:36:24,7.01,540,500
15:36:10,15:36:24,7.08,500,500
15:36:10,15:36:24,7.14,460,500
15:36:10,15:36:24,7.21,420,500
15:36:10,15:36:24,7.61,420,540
15:36:10,15:36:24,7.67,420,580
15:36:10,15:36:24,7.87,380,580
15:36:10,15:36:24,7.94,340,580
15:36:10,15:36:24,8.0,300,580
15:36:10,15:36:24,8.07,260,580
15:36:10,15:36:24,8.33,260,540
15:36:10,15:36:24,8.4,260,500
15:36:10,15:36:24,8.73,300,500
15:36:10,15:36:24,8.8,340,500
15:36:10,15:36:24,9.19,340,460
15:36:10,15:36:24,9.26,340,420
15:36:10,15:36:24,9.59,300,420
15:36:10,15:36:24,9.66,260,420
15:36:10,15:36:24,9.72,220,420
15:36:10,15:36:24,9.79,180,420
15:36:10,15:36:24,10.32,180,380
15:36:10,15:36:24,10.38,180,340
15:36:10,15:36:24,10.45,180,300
15:36:10,15:36:24,10.98,220,340
15:36:10,15:36:24,11.31,260,340
15:36:10,15:36:24,11.44,300,340
15:36:10,15:36:24,11.51,340,340
15:36:10,15:36:24,11.58,380,340
15:36:10,15:36:24,11.64,420,340
15:36:10,15:36:24,11.71,460,340
15:36:10,15:36:24,11.78,500,340
15:36:10,15:36:24,12.11,500,380
15:36:10,15:36:24,12.17,500,420
15:36:10,15:36:24,12.44,540,420
15:36:10,15:36:24,12.5,580,420
15:36:10,15:36:24,12.64,580,380
15:36:10,15:36:24,12.7,580,340
15:36:10,15:36:24,13.23,620,340
15:36:10,15:36:24,13.3,660,340
15:36:24,15:36:37,0.46,620,340
15:36:24,15:36:37,0.53,580,340
15:36:24,15:36:37,0.86,580,380
15:36:24,15:36:37,0.93,580,420
15:36:24,15:36:37,1.12,540,420
15:36:24,15:36:37,1.19,500,420
15:36:24,15:36:37,1.32,460,420
15:36:24,15:36:37,1.72,500,380
15:36:24,15:36:37,2.05,500,340
15:36:24,15:36:37,2.32,460,340
15:36:24,15:36:37,2.38,420,340
15:36:24,15:36:37,2.45,380,340
15:36:24,15:36:37,2.51,340,340
15:36:24,15:36:37,2.58,300,340
15:36:24,15:36:37,2.65,260,340
15:36:24,15:36:37,2.71,220,340
15:36:24,15:36:37,2.78,180,340
15:36:24,15:36:37,4.17,180,380
15:36:24,15:36:37,4.23,220,420
15:36:24,15:36:37,4.96,260,420
15:36:24,15:36:37,5.03,300,420
15:36:24,15:36:37,5.1,340,460
15:36:24,15:36:37,5.43,340,500
15:36:24,15:36:37,5.89,300,500
15:36:24,15:36:37,5.96,260,540
15:36:24,15:36:37,6.42,300,580
15:36:24,15:36:37,6.75,340,580
15:36:24,15:36:37,8.34,380,580
15:36:24,15:36:37,8.4,420,580
15:36:24,15:36:37,8.47,460,580
15:36:24,15:36:37,8.54,500,580
15:36:24,15:36:37,9.0,460,580
15:36:24,15:36:37,9.07,420,580
15:36:24,15:36:37,9.13,380,580
15:36:24,15:36:37,9.2,340,580
15:36:24,15:36:37,9.26,300,580
15:36:24,15:36:37,9.79,340,580
15:36:24,15:36:37,10.12,380,580
15:36:24,15:36:37,10.19,420,580
15:36:24,15:36:37,10.32,460,580
15:36:24,15:36:37,10.66,420,540
15:36:24,15:36:37,10.99,460,500
15:36:24,15:36:37,11.32,500,500
15:36:24,15:36:37,11.38,540,500
15:36:24,15:36:37,11.45,580,500
15:36:24,15:36:37,11.58,580,540
15:36:24,15:36:37,11.64,580,580
15:36:24,15:36:37,11.91,620,580
15:36:24,15:36:37,11.98,660,580
15:36:24,15:36:37,12.04,700,580
15:36:24,15:36:37,12.11,740,580
15:36:24,15:36:37,12.24,740,540
15:36:24,15:36:37,12.31,740,500
15:36:24,15:36:37,12.37,740,460
15:36:24,15:36:37,12.44,740,420
15:36:24,15:36:37,12.5,740,380
15:36:24,15:36:37,12.57,740,340
15:36:24,15:36:37,12.64,740,300
15:36:24,15:36:37,12.7,740,260
15:36:24,15:36:37,12.83,700,260
15:36:24,15:36:37,12.9,660,260
15:36:24,15:36:37,12.97,620,260
15:36:24,15:36:37,13.03,580,260
15:36:24,15:36:37,13.3,580,220
15:36:24,15:36:37,13.36,580,180
15:36:24,15:36:37,13.63,540,180
15:36:37,15:36:38,0.07,500,180
15:36:37,15:36:38,0.4,540,180
15:36:37,15:36:38,0.46,580,180
15:36:38,15:36:39,0.46,580,220
15:36:38,15:36:39,0.53,580,260
15:36:38,15:36:39,0.73,620,260
15:36:38,15:36:39,0.8,660,260
15:36:38,15:36:39,0.86,700,260
15:36:38,15:36:39,0.93,740,260
15:36:38,15:36:39,0.99,740,220
15:36:39,15:36:40,0.07,740,180
15:36:39,15:36:40,0.13,740,140
15:36:39,15:36:40,0.2,740,100
15:36:39,15:36:40,0.53,740,140
15:36:39,15:36:40,0.66,740,180
15:36:39,15:36:40,0.73,740,220
15:36:39,15:36:40,0.79,740,260
15:36:39,15:36:40,0.93,700,260
15:36:39,15:36:40,0.99,660,260
15:36:39,15:36:40,1.06,620,260
15:36:39,15:36:40,1.12,580,260
15:36:39,15:36:40,1.32,580,220
15:36:39,15:36:40,1.39,580,180
15:36:39,15:36:40,1.65,540,180
15:36:39,15:36:40,1.72,500,180
15:36:40,15:36:44,0.33,540,180
15:36:40,15:36:44,0.4,580,180
15:36:40,15:36:44,0.86,580,220
15:36:40,15:36:44,0.92,580,260
15:36:40,15:36:44,1.19,620,260
15:36:40,15:36:44,1.26,660,260
15:36:40,15:36:44,1.32,700,260
15:36:40,15:36:44,1.39,740,260
15:36:40,15:36:44,1.65,740,300
15:36:40,15:36:44,1.72,740,340
15:36:40,15:36:44,1.79,740,380
15:36:40,15:36:44,1.85,740,420
15:36:40,15:36:44,1.92,740,460
15:36:40,15:36:44,1.98,740,500
15:36:40,15:36:44,2.05,740,540
15:36:40,15:36:44,2.12,740,580
15:36:40,15:36:44,2.38,700,580
15:36:40,15:36:44,2.45,660,580
15:36:40,15:36:44,2.51,620,580
15:36:40,15:36:44,2.58,580,580
15:36:40,15:36:44,2.78,580,540
15:36:40,15:36:44,2.84,580,500
15:36:40,15:36:44,3.04,540,500
15:36:40,15:36:44,3.11,500,500
15:36:40,15:36:44,3.17,460,500
15:36:44,15:36:50,0.06,420,500
15:36:44,15:36:50,0.26,460,500
15:36:44,15:36:50,0.33,500,500
15:36:44,15:36:50,0.4,540,500
15:36:44,15:36:50,0.46,580,500
15:36:44,15:36:50,0.73,580,540
15:36:44,15:36:50,0.79,580,580
15:36:44,15:36:50,1.06,620,580
15:36:44,15:36:50,1.12,660,580
15:36:44,15:36:50,1.78,700,580
15:36:44,15:36:50,1.85,740,580
15:36:44,15:36:50,2.25,740,540
15:36:44,15:36:50,2.31,740,500
15:36:44,15:36:50,2.38,740,460
15:36:44,15:36:50,2.45,740,420
15:36:44,15:36:50,2.51,740,380
15:36:44,15:36:50,2.58,740,340
15:36:44,15:36:50,2.64,740,300
15:36:44,15:36:50,2.71,740,260
15:36:44,15:36:50,2.78,740,220
15:36:44,15:36:50,2.84,740,180
15:36:44,15:36:50,2.91,740,140
15:36:44,15:36:50,2.97,740,100
15:36:44,15:36:50,3.17,700,100
15:36:44,15:36:50,3.24,660,100
15:36:44,15:36:50,3.64,660,60
15:36:44,15:36:50,3.7,660,20
15:36:44,15:36:50,4.03,620,20
15:36:44,15:36:50,4.1,580,20
15:36:44,15:36:50,4.16,540,20
15:36:44,15:36:50,4.23,500,20
15:36:44,15:36:50,4.5,500,60
15:36:44,15:36:50,4.56,500,100
15:36:44,15:36:50,4.76,460,100
15:36:44,15:36:50,4.83,420,100
15:36:44,15:36:50,5.03,420,60
15:36:44,15:36:50,5.09,420,20
15:36:44,15:36:50,5.56,380,20
15:36:44,15:36:50,5.62,340,20
15:36:44,15:36:50,6.35,340,60
15:36:44,15:36:50,6.42,340,100
15:36:50,15:36:56,0.07,340,140
15:36:50,15:36:56,0.13,340,180
15:36:50,15:36:56,0.66,340,140
15:36:50,15:36:56,0.73,340,100
15:36:50,15:36:56,0.79,340,60
15:36:50,15:36:56,0.86,340,20
15:36:50,15:36:56,1.06,380,20
15:36:50,15:36:56,1.12,420,20
15:36:50,15:36:56,1.39,420,60
15:36:50,15:36:56,1.45,420,100
15:36:50,15:36:56,1.65,460,100
15:36:50,15:36:56,1.72,500,60
15:36:50,15:36:56,1.79,540,20
15:36:50,15:36:56,2.18,580,20
15:36:50,15:36:56,2.25,620,20
15:36:50,15:36:56,2.32,660,60
15:36:50,15:36:56,2.38,700,100
15:36:50,15:36:56,2.58,740,140
15:36:50,15:36:56,3.04,740,180
15:36:50,15:36:56,3.11,740,220
15:36:50,15:36:56,3.18,740,260
15:36:50,15:36:56,3.24,740,300
15:36:50,15:36:56,3.31,740,340
15:36:50,15:36:56,3.37,740,380
15:36:50,15:36:56,3.44,740,420
15:36:50,15:36:56,3.51,740,460
15:36:50,15:36:56,3.57,740,500
15:36:50,15:36:56,3.64,740,540
15:36:50,15:36:56,3.7,740,580
15:36:50,15:36:56,3.9,700,580
15:36:50,15:36:56,3.97,660,580
15:36:50,15:36:56,4.04,620,580
15:36:50,15:36:56,4.1,580,580
15:36:50,15:36:56,4.37,580,540
15:36:50,15:36:56,4.43,580,500
15:36:50,15:36:56,4.63,540,500
15:36:50,15:36:56,4.7,500,500
15:36:50,15:36:56,5.22,460,500
15:36:50,15:36:56,5.29,420,500
15:36:50,15:36:56,5.56,420,540
15:36:50,15:36:56,5.62,420,580
15:36:50,15:36:56,5.95,380,580
15:36:50,15:36:56,6.02,340,580
15:36:50,15:36:56,6.09,300,580
15:36:50,15:36:56,6.15,260,580
15:36:50,15:36:56,6.42,260,540
15:36:50,15:36:56,6.48,260,500
15:36:56,15:36:59,0.2,300,500
15:36:56,15:36:59,0.26,340,500
15:36:56,15:36:59,0.59,300,500
15:36:56,15:36:59,0.66,260,500
15:36:56,15:36:59,0.86,260,540
15:36:56,15:36:59,0.92,260,580
15:36:56,15:36:59,1.19,300,580
15:36:56,15:36:59,1.25,340,580
15:36:56,15:36:59,1.32,380,580
15:36:56,15:36:59,1.39,420,580
15:36:56,15:36:59,1.52,420,540
15:36:56,15:36:59,1.59,420,500
15:36:56,15:36:59,1.92,460,500
15:36:56,15:36:59,1.98,500,500
15:36:56,15:36:59,2.05,540,500
15:36:56,15:36:59,2.11,580,500
15:36:59,15:37:03,0.66,580,540
15:36:59,15:37:03,0.73,580,580
15:36:59,15:37:03,1.39,620,580
15:36:59,15:37:03,1.45,660,580
15:36:59,15:37:03,1.52,700,580
15:36:59,15:37:03,1.59,740,580
15:36:59,15:37:03,1.85,740,540
15:36:59,15:37:03,1.91,740,500
15:36:59,15:37:03,1.98,740,460
15:36:59,15:37:03,2.05,740,420
15:36:59,15:37:03,2.11,740,380
15:36:59,15:37:03,2.18,740,340
15:36:59,15:37:03,2.25,740,300
15:36:59,15:37:03,2.31,740,260
15:36:59,15:37:03,2.38,740,220
15:36:59,15:37:03,2.45,740,180
15:36:59,15:37:03,2.51,740,140
15:36:59,15:37:03,2.58,740,100
15:36:59,15:37:03,2.71,700,100
15:36:59,15:37:03,2.78,660,100
15:36:59,15:37:03,3.04,660,60
15:36:59,15:37:03,3.11,660,20
15:36:59,15:37:03,3.37,620,20
15:36:59,15:37:03,3.44,580,20
15:36:59,15:37:03,3.5,540,20
15:36:59,15:37:03,3.57,500,20
15:36:59,15:37:03,3.84,500,60
15:36:59,15:37:03,3.9,500,100
15:36:59,15:37:03,4.1,460,100
15:37:03,15:37:08,0.07,420,100
15:37:03,15:37:08,0.33,460,100
15:37:03,15:37:08,0.4,500,100
15:37:03,15:37:08,0.46,540,100
15:37:03,15:37:08,0.53,580,100
15:37:03,15:37:08,0.86,540,100
15:37:03,15:37:08,0.93,500,100
15:37:03,15:37:08,0.99,460,100
15:37:03,15:37:08,1.06,420,100
15:37:03,15:37:08,1.19,420,60
15:37:03,15:37:08,1.65,460,100
15:37:03,15:37:08,2.31,500,60
15:37:03,15:37:08,2.38,540,20
15:37:03,15:37:08,2.84,580,20
15:37:03,15:37:08,2.91,620,20
15:37:03,15:37:08,2.98,660,20
15:37:03,15:37:08,3.18,660,60
15:37:03,15:37:08,3.24,660,100
15:37:03,15:37:08,3.31,660,140
15:37:03,15:37:08,3.37,660,180
15:37:03,15:37:08,3.71,660,140
15:37:03,15:37:08,3.77,660,100
15:37:03,15:37:08,3.84,660,60
15:37:03,15:37:08,3.9,700,20
15:37:03,15:37:08,3.97,740,20
15:37:03,15:37:08,4.37,700,20
15:37:03,15:37:08,4.43,660,20
15:37:03,15:37:08,4.63,660,60
15:37:03,15:37:08,4.7,660,100
15:37:03,15:37:08,4.96,700,100
15:37:03,15:37:08,5.03,740,100
15:37:03,15:37:08,5.36,740,140
15:37:03,15:37:08,5.42,740,180
15:37:03,15:37:08,5.49,740,220
15:37:03,15:37:08,5.56,740,260
15:37:03,15:37:08,5.62,740,300
15:37:03,15:37:08,5.69,740,340
15:37:03,15:37:08,5.76,740,380
15:37:08,15:37:18,0.07,740,420
15:37:08,15:37:18,0.13,740,460
15:37:08,15:37:18,0.2,740,500
15:37:08,15:37:18,0.27,740,540
15:37:08,15:37:18,0.53,740,580
15:37:08,15:37:18,0.99,700,580
15:37:08,15:37:18,1.06,660,580
15:37:08,15:37:18,1.13,620,580
15:37:08,15:37:18,1.19,580,580
15:37:08,15:37:18,1.52,580,540
15:37:08,15:37:18,1.59,580,500
15:37:08,15:37:18,1.72,540,500
15:37:08,15:37:18,1.79,500,500
15:37:08,15:37:18,1.85,460,500
15:37:08,15:37:18,1.92,420,500
15:37:08,15:37:18,2.18,420,540
15:37:08,15:37:18,2.25,420,580
15:37:08,15:37:18,2.51,380,580
15:37:08,15:37:18,2.58,340,580
15:37:08,15:37:18,2.65,300,580
15:37:08,15:37:18,2.71,260,580
15:37:08,15:37:18,3.04,260,540
15:37:08,15:37:18,3.11,300,500
15:37:08,15:37:18,3.18,340,460
15:37:08,15:37:18,3.57,300,420
15:37:08,15:37:18,3.7,260,420
15:37:08,15:37:18,3.77,220,420
15:37:08,15:37:18,3.84,180,420
15:37:08,15:37:18,4.7,220,420
15:37:08,15:37:18,5.1,180,420
15:37:08,15:37:18,5.43,180,380
15:37:08,15:37:18,5.49,180,340
15:37:08,15:37:18,5.56,180,300
15:37:08,15:37:18,5.62,180,260
15:37:08,15:37:18,5.69,180,220
15:37:08,15:37:18,5.76,180,180
15:37:08,15:37:18,5.82,180,140
15:37:08,15:37:18,5.89,180,100
15:37:08,15:37:18,6.09,140,100
15:37:08,15:37:18,6.15,100,100
15:37:08,15:37:18,6.22,60,100
15:37:08,15:37:18,6.29,20,100
15:37:08,15:37:18,6.55,20,140
15:37:08,15:37:18,6.62,20,180
15:37:08,15:37:18,6.69,20,220
15:37:08,15:37:18,6.75,20,260
15:37:08,15:37:18,7.08,60,260
15:37:08,15:37:18,7.15,100,260
15:37:08,15:37:18,7.61,100,300
15:37:08,15:37:18,7.68,100,340
15:37:08,15:37:18,7.74,100,380
15:37:08,15:37:18,7.81,100,420
15:37:08,15:37:18,7.88,100,460
15:37:08,15:37:18,7.94,140,500
15:37:08,15:37:18,8.01,180,540
15:37:08,15:37:18,8.34,180,580
15:37:08,15:37:18,8.6,140,580
15:37:08,15:37:18,8.93,180,580
15:37:08,15:37:18,9.07,140,580
15:37:08,15:37:18,9.13,100,580
15:37:18,15:37:35,0.07,60,580
15:37:18,15:37:35,0.2,20,580
15:37:18,15:37:35,0.4,60,580
15:37:18,15:37:35,0.46,100,580
15:37:18,15:37:35,0.53,140,580
15:37:18,15:37:35,0.59,180,580
15:37:18,15:37:35,0.86,180,540
15:37:18,15:37:35,0.92,140,500
15:37:18,15:37:35,0.99,100,460
15:37:18,15:37:35,1.39,100,420
15:37:18,15:37:35,1.45,100,380
15:37:18,15:37:35,1.52,100,340
15:37:18,15:37:35,1.59,100,300
15:37:18,15:37:35,1.65,100,260
15:37:18,15:37:35,1.85,60,260
15:37:18,15:37:35,1.92,20,260
15:37:18,15:37:35,2.25,20,220
15:37:18,15:37:35,2.31,20,180
15:37:18,15:37:35,2.38,20,140
15:37:18,15:37:35,2.45,20,100
15:37:18,15:37:35,2.91,60,100
15:37:18,15:37:35,2.97,100,100
15:37:18,15:37:35,3.04,140,100
15:37:18,15:37:35,3.11,180,100
15:37:18,15:37:35,3.37,180,140
15:37:18,15:37:35,3.44,180,180
15:37:18,15:37:35,3.5,180,220
15:37:18,15:37:35,4.89,180,260
15:37:18,15:37:35,5.09,180,300
15:37:18,15:37:35,5.16,220,340
15:37:18,15:37:35,5.22,260,340
15:37:18,15:37:35,5.29,300,340
15:37:18,15:37:35,5.35,340,340
15:37:18,15:37:35,5.55,380,340
15:37:18,15:37:35,5.62,420,340
15:37:18,15:37:35,5.68,460,340
15:37:18,15:37:35,5.75,500,340
15:37:18,15:37:35,6.08,500,380
15:37:18,15:37:35,6.15,500,420
15:37:18,15:37:35,6.54,500,380
15:37:18,15:37:35,6.61,500,340
15:37:18,15:37:35,6.87,460,340
15:37:18,15:37:35,6.94,420,340
15:37:18,15:37:35,7.01,380,340
15:37:18,15:37:35,7.07,340,340
15:37:18,15:37:35,7.14,300,340
15:37:18,15:37:35,7.2,260,340
15:37:18,15:37:35,7.27,220,340
15:37:18,15:37:35,7.34,180,340
15:37:18,15:37:35,7.6,180,380
15:37:18,15:37:35,7.67,180,420
15:37:18,15:37:35,7.86,220,420
15:37:18,15:37:35,7.93,260,420
15:37:18,15:37:35,8.0,300,420
15:37:18,15:37:35,8.06,340,420
15:37:18,15:37:35,8.46,340,460
15:37:18,15:37:35,8.59,300,500
15:37:18,15:37:35,8.66,260,540
15:37:18,15:37:35,9.06,260,580
15:37:18,15:37:35,9.39,300,580
15:37:18,15:37:35,9.45,340,580
15:37:18,15:37:35,9.52,380,580
15:37:18,15:37:35,9.59,420,580
15:37:18,15:37:35,9.65,460,580
15:37:18,15:37:35,9.72,500,580
15:37:18,15:37:35,10.05,460,580
15:37:18,15:37:35,10.12,420,580
15:37:18,15:37:35,10.18,380,580
15:37:18,15:37:35,10.25,340,580
15:37:18,15:37:35,10.32,300,580
15:37:18,15:37:35,10.38,260,580
15:37:18,15:37:35,10.58,260,540
15:37:18,15:37:35,10.65,300,500
15:37:18,15:37:35,10.71,340,460
15:37:18,15:37:35,11.11,300,500
15:37:18,15:37:35,11.18,260,540
15:37:18,15:37:35,11.64,260,580
15:37:18,15:37:35,11.97,300,580
15:37:18,15:37:35,12.03,340,580
15:37:18,15:37:35,12.1,380,580
15:37:18,15:37:35,12.17,420,580
15:37:18,15:37:35,12.23,420,540
15:37:18,15:37:35,12.3,420,500
15:37:18,15:37:35,12.83,460,500
15:37:18,15:37:35,12.9,500,500
15:37:18,15:37:35,12.96,540,500
15:37:18,15:37:35,13.03,580,500
15:37:18,15:37:35,13.89,580,540
15:37:18,15:37:35,13.96,580,580
15:37:18,15:37:35,14.42,620,580
15:37:18,15:37:35,14.49,660,580
15:37:18,15:37:35,14.55,700,580
15:37:18,15:37:35,14.62,740,580
15:37:18,15:37:35,14.88,740,540
15:37:18,15:37:35,14.95,740,500
15:37:18,15:37:35,15.01,740,460
15:37:18,15:37:35,15.08,740,420
15:37:18,15:37:35,15.15,740,380
15:37:18,15:37:35,15.21,740,340
15:37:18,15:37:35,15.28,740,300
15:37:18,15:37:35,15.34,740,260
15:37:18,15:37:35,15.41,740,220
15:37:18,15:37:35,15.74,700,260
15:37:18,15:37:35,16.87,660,260
15:37:18,15:37:35,16.93,620,260
15:37:18,15:37:35,17.0,580,260
15:37:35,15:37:38,0.73,580,220
15:37:35,15:37:38,0.79,580,180
15:37:35,15:37:38,1.13,540,180
15:37:35,15:37:38,1.19,500,180
15:37:35,15:37:38,1.78,500,220
15:37:35,15:37:38,2.05,500,260
15:37:35,15:37:38,2.64,460,260
