=== Segment 1 Start: 17:06:31 | End: 17:06:49 ===
Time (s),x,y
6.22,620,180
6.28,660,180
6.55,660,140
6.62,660,100
6.95,620,100
7.01,580,100
7.21,580,60
7.28,580,20
7.61,620,20
7.67,660,20
7.74,700,20
7.81,740,20
8.34,740,60
8.4,740,100
8.47,740,140
8.53,740,180
8.6,740,220
8.67,740,260
8.73,740,300
8.8,740,340
9.2,700,340
9.27,660,340

=== Segment 4 Start: 17:07:51 | End: 17:08:09 ===
Time (s),x,y
9.53,620,340
9.6,580,340
10.06,580,300
10.12,580,260
10.39,540,260
10.46,500,260
10.72,500,300
10.79,500,340
10.85,500,380
10.92,540,420
11.05,580,420
11.12,620,420
11.18,660,420
11.25,700,420
11.31,740,420
11.78,740,460
11.84,740,500
11.91,740,540
11.98,740,580
12.24,700,580
12.77,740,580
13.1,740,540
13.17,740,500
13.43,700,500
13.5,660,500
13.57,620,500
13.83,580,500
14.36,540,500
14.42,500,500
14.82,500,540
14.89,500,580
15.22,460,580
15.29,420,580
15.42,380,580
15.95,420,540
16.28,420,500
16.54,380,500
16.61,340,500
16.87,340,460
16.94,340,420
17.2,380,420
17.27,420,420
17.6,420,380
17.66,420,340
17.93,380,340
17.99,340,340
18.06,300,340
18.13,260,340

=== Segment 5 Start: 17:08:09 | End: 17:08:30 ===
Time (s),x,y
0.86,300,340
0.93,340,340
0.99,380,340
1.06,420,340
2.12,420,380
2.18,420,420
2.85,380,420
2.91,340,420
3.31,340,460
3.37,340,500
3.71,380,500
3.77,420,500
4.57,420,540
4.9,420,580
5.29,460,580
5.36,500,580
5.62,500,540
5.69,500,500
5.95,540,500
6.02,580,500
6.09,620,500
6.15,660,500
6.22,700,500
6.29,740,500
6.61,740,460
6.68,740,420
6.94,700,420
7.01,660,420
7.07,620,420
7.14,580,420
7.21,540,420
7.27,500,420
7.47,500,380
7.54,500,340
7.61,500,300
7.67,500,260
7.94,540,260
8.0,580,260
8.8,580,300
8.86,580,340
9.26,620,340
9.33,660,340
9.39,700,340
9.46,740,340
9.79,740,300
9.85,740,260
9.92,740,220
9.99,740,180
10.05,740,140
10.12,740,100
10.18,740,60
10.25,740,20
10.52,700,20
10.58,660,20
10.65,620,20
10.72,580,20
20.25,580,60
20.31,580,100

